COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
10000074,38,01/01/2025 01:00,1,S
10000074,38,01/01/2025 02:00,1,S
10000074,38,01/01/2025 03:00,1,S
10000074,38,01/01/2025 04:00,1,S
10000074,38,01/01/2025 05:00,1,S
10000074,38,01/01/2025 06:00,1,S
10000074,38,01/01/2025 07:00,1,S
10000074,38,01/01/2025 08:00,1,S
10000074,38,01/01/2025 09:00,1,S
10000074,38,01/01/2025 10:00,1,S
10000074,38,01/01/2025 11:00,1,S
10000074,38,01/01/2025 12:00,1,S
10000074,38,01/01/2025 13:00,1,S
10000074,38,01/01/2025 14:00,1,S
10000074,38,01/01/2025 15:00,1,S
10000074,38,01/01/2025 16:00,1,S
10000074,38,01/01/2025 17:00,1,S
10000074,38,01/01/2025 18:00,1,S
10000074,38,01/01/2025 19:00,1,S
10000074,38,01/01/2025 20:00,1,S
10000074,38,01/01/2025 21:00,1,S
10000074,38,01/01/2025 22:00,1,S
10000074,38,01/01/2025 23:00,0,S
10000074,38,02/01/2025 00:00,1,S
10000074,38,02/01/2025 01:00,1,S
10000074,38,02/01/2025 02:00,1,S
10000074,38,02/01/2025 03:00,1,S
10000074,38,02/01/2025 04:00,0,S
10000074,38,02/01/2025 05:00,1,S
10000074,38,02/01/2025 06:00,1,S
10000074,38,02/01/2025 07:00,1,S
10000074,38,02/01/2025 08:00,1,S
10000074,38,02/01/2025 09:00,1,S
10000074,38,02/01/2025 10:00,1,S
10000074,38,02/01/2025 11:00,1,S
10000074,38,02/01/2025 12:00,1,S
10000074,38,02/01/2025 13:00,1,S
10000074,38,02/01/2025 14:00,0,S
10000074,38,02/01/2025 15:00,1,S
10000074,38,02/01/2025 16:00,1,S
10000074,38,02/01/2025 17:00,1,S
10000074,38,02/01/2025 18:00,1,S
10000074,38,02/01/2025 19:00,1,S
10000074,38,02/01/2025 20:00,1,S
10000074,38,02/01/2025 21:00,1,S
10000074,38,02/01/2025 22:00,1,S
10000074,38,02/01/2025 23:00,1,S
10000074,38,03/01/2025 00:00,1,S
10000074,38,03/01/2025 01:00,1,S
10000074,38,03/01/2025 02:00,1,S
10000074,38,03/01/2025 03:00,1,S
10000074,38,03/01/2025 04:00,1,S
10000074,38,03/01/2025 05:00,1,S
10000074,38,03/01/2025 06:00,1,S
10000074,38,03/01/2025 07:00,1,S
10000074,38,03/01/2025 08:00,1,S
10000074,38,03/01/2025 09:00,1,S
10000074,38,03/01/2025 10:00,1,S
10000074,38,03/01/2025 11:00,1,S
10000074,38,03/01/2025 12:00,1,S
10000074,38,03/01/2025 13:00,2,S
10000074,38,03/01/2025 14:00,2,S
10000074,38,03/01/2025 15:00,6,S
10000074,38,03/01/2025 16:00,7,S
10000074,38,03/01/2025 17:00,3,S
