COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
7000015,38,01/01/2025 01:00,6,S
7000015,38,01/01/2025 02:00,3,S
7000015,38,01/01/2025 03:00,3,S
7000015,38,01/01/2025 04:00,2,S
7000015,38,01/01/2025 05:00,0,S
7000015,38,01/01/2025 06:00,2,S
7000015,38,01/01/2025 07:00,9,S
7000015,38,01/01/2025 08:00,10,S
7000015,38,01/01/2025 09:00,15,S
7000015,38,01/01/2025 10:00,64,S
7000015,38,01/01/2025 11:00,36,S
7000015,38,01/01/2025 12:00,19,S
7000015,38,01/01/2025 13:00,14,S
7000015,38,01/01/2025 14:00,13,S
7000015,38,01/01/2025 15:00,15,S
7000015,38,01/01/2025 16:00,21,S
7000015,38,01/01/2025 17:00,32,S
7000015,38,01/01/2025 18:00,69,S
7000015,38,01/01/2025 19:00,60,S
7000015,38,01/01/2025 20:00,35,S
7000015,38,01/01/2025 21:00,39,S
7000015,38,01/01/2025 22:00,48,S
7000015,38,01/01/2025 23:00,59,S
7000015,38,02/01/2025 00:00,58,S
7000015,38,02/01/2025 01:00,57,S
7000015,38,02/01/2025 02:00,55,S
7000015,38,02/01/2025 03:00,60,S
7000015,38,02/01/2025 04:00,67,S
7000015,38,02/01/2025 05:00,73,S
7000015,38,02/01/2025 06:00,69,S
7000015,38,02/01/2025 07:00,56,S
7000015,38,02/01/2025 08:00,113,S
7000015,38,02/01/2025 09:00,153,S
7000015,38,02/01/2025 10:00,142,S
7000015,38,02/01/2025 11:00,135,S
7000015,38,02/01/2025 12:00,78,S
7000015,38,02/01/2025 13:00,53,S
7000015,38,02/01/2025 14:00,38,S
7000015,38,02/01/2025 15:00,56,S
7000015,38,02/01/2025 16:00,71,S
7000015,38,02/01/2025 17:00,82,S
7000015,38,02/01/2025 18:00,106,S
7000015,38,02/01/2025 19:00,104,S
7000015,38,02/01/2025 20:00,64,S
7000015,38,02/01/2025 21:00,40,S
7000015,38,02/01/2025 22:00,35,S
7000015,38,02/01/2025 23:00,37,S
7000015,38,03/01/2025 00:00,47,S
7000015,38,03/01/2025 01:00,36,S
7000015,38,03/01/2025 02:00,25,S
7000015,38,03/01/2025 03:00,14,S
7000015,38,03/01/2025 04:00,14,S
7000015,38,03/01/2025 05:00,14,S
7000015,38,03/01/2025 06:00,18,S
7000015,38,03/01/2025 07:00,19,S
7000015,38,03/01/2025 08:00,26,S
7000015,38,03/01/2025 09:00,40,S
7000015,38,03/01/2025 10:00,39,S
7000015,38,03/01/2025 11:00,42,S
7000015,38,03/01/2025 12:00,41,S
7000015,38,03/01/2025 13:00,59,S
7000015,38,03/01/2025 14:00,48,S
7000015,38,03/01/2025 15:00,38,S
7000015,38,03/01/2025 16:00,34,S
7000015,38,03/01/2025 17:00,46,S
7000015,38,03/01/2025 18:00,69,S
7000015,38,03/01/2025 19:00,72,S
7000015,38,03/01/2025 20:00,47,S
7000015,38,03/01/2025 21:00,38,S
7000015,38,03/01/2025 22:00,42,S
7000015,38,03/01/2025 23:00,21,S
7000015,38,04/01/2025 00:00,16,S
7000015,38,04/01/2025 01:00,12,S
7000015,38,04/01/2025 02:00,8,S
7000015,38,04/01/2025 03:00,16,S
7000015,38,04/01/2025 04:00,17,S
7000015,38,04/01/2025 05:00,18,S
7000015,38,04/01/2025 06:00,19,S
7000015,38,04/01/2025 07:00,23,S
7000015,38,04/01/2025 08:00,40,S
7000015,38,04/01/2025 09:00,36,S
7000015,38,04/01/2025 10:00,15,S
7000015,38,04/01/2025 11:00,18,S
7000015,38,04/01/2025 12:00,43,S
7000015,38,04/01/2025 13:00,50,S
7000015,38,04/01/2025 14:00,32,S
7000015,38,04/01/2025 15:00,37,S
7000015,38,04/01/2025 16:00,34,S
7000015,38,04/01/2025 17:00,42,S
7000015,38,04/01/2025 18:00,34,S
7000015,38,04/01/2025 19:00,45,S
7000015,38,04/01/2025 20:00,61,S
7000015,38,04/01/2025 21:00,60,S
7000015,38,04/01/2025 22:00,62,S
7000015,38,04/01/2025 23:00,39,S
7000015,38,05/01/2025 00:00,40,S
7000015,38,05/01/2025 01:00,21,S
7000015,38,05/01/2025 02:00,14,S
7000015,38,05/01/2025 03:00,11,S
7000015,38,05/01/2025 04:00,12,S
7000015,38,05/01/2025 05:00,12,S
7000015,38,05/01/2025 06:00,10,S
7000015,38,05/01/2025 07:00,15,S
7000015,38,05/01/2025 08:00,16,S
7000015,38,05/01/2025 09:00,21,S
7000015,38,05/01/2025 10:00,18,S
7000015,38,05/01/2025 11:00,20,S
7000015,38,05/01/2025 12:00,24,S
7000015,38,05/01/2025 13:00,33,S
7000015,38,05/01/2025 14:00,28,S
7000015,38,05/01/2025 15:00,23,S
7000015,38,05/01/2025 16:00,24,S
7000015,38,05/01/2025 17:00,31,S
7000015,38,05/01/2025 18:00,32,S
7000015,38,05/01/2025 19:00,28,S
7000015,38,05/01/2025 20:00,32,S
7000015,38,05/01/2025 21:00,48,S
7000015,38,05/01/2025 22:00,42,S
7000015,38,05/01/2025 23:00,29,S
7000015,38,06/01/2025 00:00,28,S
7000015,38,06/01/2025 01:00,35,S
7000015,38,06/01/2025 02:00,24,S
7000015,38,06/01/2025 03:00,15,S
7000015,38,06/01/2025 04:00,25,S
7000015,38,06/01/2025 05:00,16,S
7000015,38,06/01/2025 06:00,24,S
7000015,38,06/01/2025 07:00,23,S
7000015,38,06/01/2025 08:00,27,S
7000015,38,06/01/2025 09:00,23,S
7000015,38,06/01/2025 10:00,25,S
7000015,38,06/01/2025 11:00,22,S
7000015,38,06/01/2025 12:00,21,S
7000015,38,06/01/2025 13:00,26,S
7000015,38,06/01/2025 14:00,22,S
7000015,38,06/01/2025 15:00,18,S
7000015,38,06/01/2025 16:00,21,S
7000015,38,06/01/2025 17:00,25,S
7000015,38,06/01/2025 18:00,24,S
7000015,38,06/01/2025 19:00,23,S
7000015,38,06/01/2025 20:00,24,S
7000015,38,06/01/2025 21:00,22,S
7000015,38,06/01/2025 22:00,19,S
7000015,38,06/01/2025 23:00,16,S
7000015,38,07/01/2025 00:00,15,S
7000015,38,07/01/2025 01:00,13,S
7000015,38,07/01/2025 02:00,11,S
7000015,38,07/01/2025 03:00,9,S
7000015,38,07/01/2025 04:00,7,S
7000015,38,07/01/2025 05:00,8,S
7000015,38,07/01/2025 06:00,9,S
7000015,38,07/01/2025 07:00,15,S
7000015,38,07/01/2025 08:00,29,S
7000015,38,07/01/2025 09:00,31,S
7000015,38,07/01/2025 10:00,29,S
7000015,38,07/01/2025 11:00,32,S
7000015,38,07/01/2025 12:00,40,S
7000015,38,07/01/2025 13:00,35,S
7000015,38,07/01/2025 14:00,36,S
7000015,38,07/01/2025 15:00,38,S
7000015,38,07/01/2025 16:00,23,S
7000015,38,07/01/2025 17:00,40,S
7000015,38,07/01/2025 18:00,42,S
7000015,38,07/01/2025 19:00,48,S
7000015,38,07/01/2025 20:00,58,S
7000015,38,07/01/2025 21:00,60,S
7000015,38,07/01/2025 22:00,45,S
7000015,38,07/01/2025 23:00,49,S
7000015,38,08/01/2025 00:00,31,S
7000015,38,08/01/2025 01:00,32,S
7000015,38,08/01/2025 02:00,26,S
7000015,38,08/01/2025 03:00,9,S
7000015,38,08/01/2025 04:00,12,S
7000015,38,08/01/2025 05:00,12,S
7000015,38,08/01/2025 06:00,16,S
7000015,38,08/01/2025 07:00,33,S
7000015,38,08/01/2025 09:00,33,S
7000015,38,08/01/2025 10:00,53,S
7000015,38,08/01/2025 11:00,57,S
7000015,38,08/01/2025 12:00,57,S
7000015,38,08/01/2025 13:00,50,S
7000015,38,08/01/2025 14:00,43,S
7000015,38,08/01/2025 15:00,44,S
