COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000018,8,01/01/2025 01:00,16.3,S
3000018,8,01/01/2025 02:00,9.8,S
3000018,8,01/01/2025 03:00,9.3,S
3000018,8,01/01/2025 04:00,5,S
3000018,8,01/01/2025 05:00,3,S
3000018,8,01/01/2025 06:00,3.2,S
3000018,8,01/01/2025 07:00,3.3,S
3000018,8,01/01/2025 08:00,3.2,S
3000018,8,01/01/2025 09:00,9.8,S
3000018,8,01/01/2025 10:00,7.6,S
3000018,8,01/01/2025 11:00,6.1,S
3000018,8,01/01/2025 12:00,2,S
3000018,8,01/01/2025 13:00,2.6,S
3000018,8,01/01/2025 14:00,1.3,S
3000018,8,01/01/2025 15:00,3,S
3000018,8,01/01/2025 16:00,8.7,S
3000018,8,01/01/2025 17:00,7.2,S
3000018,8,01/01/2025 18:00,6.3,S
3000018,8,01/01/2025 19:00,8.2,S
3000018,8,01/01/2025 20:00,2.3,S
3000018,8,01/01/2025 21:00,2.2,S
3000018,8,01/01/2025 22:00,7.7,S
3000018,8,01/01/2025 23:00,6.3,S
3000018,8,02/01/2025 00:00,2.2,S
3000018,8,02/01/2025 01:00,1.1,S
3000018,8,02/01/2025 02:00,.3,S
3000018,8,02/01/2025 03:00,.3,S
3000018,8,02/01/2025 04:00,.4,S
3000018,8,02/01/2025 05:00,.2,S
3000018,8,02/01/2025 06:00,.3,S
3000018,8,02/01/2025 07:00,.3,S
3000018,8,02/01/2025 08:00,.3,S
3000018,8,02/01/2025 09:00,.6,S
3000018,8,02/01/2025 10:00,.7,S
3000018,8,02/01/2025 11:00,.5,S
3000018,8,02/01/2025 12:00,.4,S
3000018,8,02/01/2025 13:00,.4,S
3000018,8,02/01/2025 14:00,.4,S
3000018,8,02/01/2025 15:00,.2,S
3000018,8,02/01/2025 16:00,.4,S
3000018,8,02/01/2025 17:00,.4,S
3000018,8,02/01/2025 18:00,.5,S
3000018,8,02/01/2025 19:00,.3,S
3000018,8,02/01/2025 20:00,.2,S
3000018,8,02/01/2025 21:00,.2,S
3000018,8,02/01/2025 22:00,.4,S
3000018,8,02/01/2025 23:00,.1,S
3000018,8,03/01/2025 00:00,.2,S
3000018,8,03/01/2025 01:00,.4,S
3000018,8,03/01/2025 02:00,.3,S
3000018,8,03/01/2025 03:00,.5,S
3000018,8,03/01/2025 04:00,1,S
3000018,8,03/01/2025 05:00,1,S
3000018,8,03/01/2025 06:00,1.3,S
3000018,8,03/01/2025 07:00,1.8,S
3000018,8,03/01/2025 08:00,3.3,S
3000018,8,03/01/2025 09:00,6.4,S
3000018,8,03/01/2025 10:00,4.4,S
3000018,8,03/01/2025 11:00,3.5,S
