COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
10000001,9,01/01/2025 01:00,62,S
10000001,9,01/01/2025 02:00,75,S
10000001,9,01/01/2025 03:00,82,S
10000001,9,01/01/2025 04:00,85,S
10000001,9,01/01/2025 05:00,115,S
10000001,9,01/01/2025 06:00,63,S
10000001,9,01/01/2025 07:00,74,S
10000001,9,01/01/2025 08:00,64,S
10000001,9,01/01/2025 09:00,66,S
10000001,9,01/01/2025 10:00,92,S
10000001,9,01/01/2025 11:00,102,S
10000001,9,01/01/2025 12:00,72,S
10000001,9,01/01/2025 13:00,56,S
10000001,9,01/01/2025 14:00,49,S
10000001,9,01/01/2025 15:00,44,S
10000001,9,01/01/2025 16:00,51,S
10000001,9,01/01/2025 17:00,88,S
10000001,9,01/01/2025 18:00,96,S
10000001,9,01/01/2025 19:00,164,S
10000001,9,01/01/2025 20:00,165,S
10000001,9,01/01/2025 21:00,135,S
10000001,9,01/01/2025 22:00,125,S
10000001,9,01/01/2025 23:00,166,S
10000001,9,02/01/2025 00:00,161,S
10000001,9,02/01/2025 01:00,130,S
10000001,9,02/01/2025 02:00,98,S
10000001,9,02/01/2025 03:00,85,S
10000001,9,02/01/2025 04:00,76,S
10000001,9,02/01/2025 05:00,49,S
10000001,9,02/01/2025 06:00,58,S
10000001,9,02/01/2025 07:00,82,S
10000001,9,02/01/2025 08:00,116,S
10000001,9,02/01/2025 09:00,187,S
10000001,9,02/01/2025 10:00,170,S
10000001,9,02/01/2025 11:00,58,S
10000001,9,02/01/2025 12:00,37,S
10000001,9,02/01/2025 13:00,25,S
10000001,9,02/01/2025 14:00,19,S
10000001,9,02/01/2025 15:00,19,S
10000001,9,02/01/2025 16:00,47,S
10000001,9,02/01/2025 17:00,50,S
10000001,9,02/01/2025 18:00,44,S
10000001,9,02/01/2025 19:00,37,S
10000001,9,02/01/2025 20:00,39,S
10000001,9,02/01/2025 21:00,42,S
10000001,9,02/01/2025 22:00,26,S
10000001,9,02/01/2025 23:00,10,S
10000001,9,03/01/2025 00:00,15,S
10000001,9,03/01/2025 01:00,15,S
10000001,9,03/01/2025 02:00,19,S
10000001,9,03/01/2025 03:00,38,S
10000001,9,03/01/2025 04:00,16,S
10000001,9,03/01/2025 05:00,16,S
