COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
6000010,38,01/01/2025 01:00,10,S
6000010,38,01/01/2025 02:00,16,S
6000010,38,01/01/2025 03:00,6,S
6000010,38,01/01/2025 04:00,4,S
6000010,38,01/01/2025 05:00,15,S
6000010,38,01/01/2025 06:00,14,S
6000010,38,01/01/2025 07:00,10,S
6000010,38,01/01/2025 08:00,21,S
6000010,38,01/01/2025 09:00,12,S
6000010,38,01/01/2025 10:00,12,S
6000010,38,01/01/2025 11:00,12,S
6000010,38,01/01/2025 12:00,12,S
6000010,38,01/01/2025 13:00,7,S
6000010,38,01/01/2025 14:00,3,S
6000010,38,01/01/2025 15:00,1,S
6000010,38,01/01/2025 16:00,1,S
6000010,38,01/01/2025 17:00,2,S
6000010,38,01/01/2025 18:00,5,S
6000010,38,01/01/2025 19:00,38,S
6000010,38,01/01/2025 20:00,48,S
6000010,38,01/01/2025 21:00,56,S
6000010,38,01/01/2025 22:00,19,S
6000010,38,01/01/2025 23:00,15,S
6000010,38,02/01/2025 00:00,18,S
6000010,38,02/01/2025 01:00,12,S
6000010,38,02/01/2025 02:00,9,S
6000010,38,02/01/2025 03:00,6,S
6000010,38,02/01/2025 04:00,4,S
6000010,38,02/01/2025 05:00,4,S
6000010,38,02/01/2025 06:00,10,S
6000010,38,02/01/2025 07:00,16,S
6000010,38,02/01/2025 08:00,40,S
6000010,38,02/01/2025 09:00,39,S
6000010,38,02/01/2025 10:00,41,S
6000010,38,02/01/2025 11:00,59,S
6000010,38,02/01/2025 12:00,57,S
6000010,38,02/01/2025 13:00,17,S
6000010,38,02/01/2025 14:00,4,S
6000010,38,02/01/2025 15:00,2,S
6000010,38,02/01/2025 16:00,3,S
6000010,38,02/01/2025 17:00,30,S
6000010,38,02/01/2025 18:00,7,S
6000010,38,02/01/2025 19:00,3,S
6000010,38,02/01/2025 20:00,2,S
6000010,38,02/01/2025 21:00,2,S
6000010,38,02/01/2025 22:00,1,S
6000010,38,02/01/2025 23:00,1,S
6000010,38,03/01/2025 00:00,1,S
6000010,38,03/01/2025 01:00,1,S
6000010,38,03/01/2025 02:00,1,S
6000010,38,03/01/2025 03:00,0,S
6000010,38,03/01/2025 04:00,0,S
6000010,38,03/01/2025 05:00,2,S
6000010,38,03/01/2025 06:00,2,S
6000010,38,03/01/2025 07:00,2,S
6000010,38,03/01/2025 08:00,5,S
6000010,38,03/01/2025 09:00,10,S
6000010,38,03/01/2025 10:00,13,S
6000010,38,03/01/2025 11:00,17,S
6000010,38,03/01/2025 12:00,26,S
6000010,38,03/01/2025 13:00,23,S
6000010,38,03/01/2025 14:00,19,S
6000010,38,03/01/2025 15:00,17,S
6000010,38,03/01/2025 16:00,19,S
6000010,38,03/01/2025 17:00,27,S
6000010,38,03/01/2025 18:00,38,S
6000010,38,03/01/2025 19:00,35,S
6000010,38,03/01/2025 20:00,21,S
6000010,38,03/01/2025 21:00,17,S
6000010,38,03/01/2025 22:00,10,S
6000010,38,03/01/2025 23:00,7,S
6000010,38,04/01/2025 00:00,3,S
6000010,38,04/01/2025 01:00,3,S
6000010,38,04/01/2025 02:00,2,S
6000010,38,04/01/2025 03:00,1,S
6000010,38,04/01/2025 04:00,1,S
6000010,38,04/01/2025 05:00,1,S
6000010,38,04/01/2025 06:00,2,S
6000010,38,04/01/2025 07:00,5,S
6000010,38,04/01/2025 08:00,4,S
6000010,38,04/01/2025 09:00,6,S
6000010,38,04/01/2025 10:00,10,S
6000010,38,04/01/2025 11:00,9,S
6000010,38,04/01/2025 12:00,9,S
6000010,38,04/01/2025 13:00,8,S
6000010,38,04/01/2025 14:00,7,S
6000010,38,04/01/2025 15:00,4,S
6000010,38,04/01/2025 16:00,3,S
6000010,38,04/01/2025 17:00,4,S
6000010,38,04/01/2025 18:00,6,S
6000010,38,04/01/2025 19:00,9,S
6000010,38,04/01/2025 20:00,12,S
6000010,38,04/01/2025 21:00,21,S
6000010,38,04/01/2025 22:00,11,S
6000010,38,04/01/2025 23:00,16,S
6000010,38,05/01/2025 00:00,20,S
6000010,38,05/01/2025 01:00,9,S
6000010,38,05/01/2025 02:00,3,S
6000010,38,05/01/2025 03:00,2,S
6000010,38,05/01/2025 04:00,3,S
6000010,38,05/01/2025 05:00,5,S
6000010,38,05/01/2025 06:00,6,S
6000010,38,05/01/2025 07:00,9,S
6000010,38,05/01/2025 08:00,6,S
6000010,38,05/01/2025 09:00,7,S
6000010,38,05/01/2025 10:00,10,S
6000010,38,05/01/2025 11:00,6,S
6000010,38,05/01/2025 12:00,7,S
6000010,38,05/01/2025 13:00,8,S
6000010,38,05/01/2025 14:00,8,S
6000010,38,05/01/2025 15:00,5,S
6000010,38,05/01/2025 16:00,4,S
6000010,38,05/01/2025 17:00,4,S
6000010,38,05/01/2025 18:00,7,S
6000010,38,05/01/2025 19:00,5,S
6000010,38,05/01/2025 20:00,6,S
6000010,38,05/01/2025 21:00,14,S
6000010,38,05/01/2025 22:00,6,S
6000010,38,05/01/2025 23:00,5,S
6000010,38,06/01/2025 00:00,6,S
6000010,38,06/01/2025 01:00,5,S
6000010,38,06/01/2025 02:00,5,S
6000010,38,06/01/2025 03:00,5,S
6000010,38,06/01/2025 04:00,4,S
6000010,38,06/01/2025 05:00,5,S
6000010,38,06/01/2025 06:00,3,S
6000010,38,06/01/2025 07:00,1,S
6000010,38,06/01/2025 08:00,1,S
6000010,38,06/01/2025 09:00,1,S
6000010,38,06/01/2025 10:00,1,S
6000010,38,06/01/2025 11:00,2,S
6000010,38,06/01/2025 12:00,3,S
6000010,38,06/01/2025 13:00,3,S
6000010,38,06/01/2025 14:00,3,S
6000010,38,06/01/2025 15:00,2,S
6000010,38,06/01/2025 16:00,2,S
6000010,38,06/01/2025 17:00,5,S
6000010,38,06/01/2025 18:00,11,S
6000010,38,06/01/2025 19:00,10,S
6000010,38,06/01/2025 20:00,14,S
6000010,38,06/01/2025 21:00,11,S
6000010,38,06/01/2025 22:00,10,S
6000010,38,06/01/2025 23:00,3,S
6000010,38,07/01/2025 00:00,2,S
6000010,38,07/01/2025 01:00,6,S
6000010,38,07/01/2025 02:00,4,S
6000010,38,07/01/2025 03:00,6,S
6000010,38,07/01/2025 04:00,6,S
6000010,38,07/01/2025 05:00,4,S
6000010,38,07/01/2025 06:00,8,S
6000010,38,07/01/2025 07:00,10,S
6000010,38,07/01/2025 08:00,17,S
6000010,38,07/01/2025 09:00,17,S
6000010,38,07/01/2025 10:00,13,S
6000010,38,07/01/2025 11:00,11,S
6000010,38,07/01/2025 12:00,12,S
6000010,38,07/01/2025 13:00,13,S
6000010,38,07/01/2025 14:00,12,S
6000010,38,07/01/2025 16:00,1,S
6000010,38,07/01/2025 17:00,9,S
6000010,38,07/01/2025 18:00,18,S
6000010,38,07/01/2025 19:00,30,S
6000010,38,07/01/2025 20:00,61,S
6000010,38,07/01/2025 21:00,43,S
6000010,38,07/01/2025 22:00,29,S
6000010,38,07/01/2025 23:00,42,S
6000010,38,08/01/2025 00:00,39,S
6000010,38,08/01/2025 01:00,40,S
6000010,38,08/01/2025 02:00,38,S
6000010,38,08/01/2025 03:00,31,S
6000010,38,08/01/2025 04:00,32,S
6000010,38,08/01/2025 05:00,40,S
6000010,38,08/01/2025 06:00,46,S
6000010,38,08/01/2025 07:00,43,S
6000010,38,08/01/2025 08:00,12,S
6000010,38,08/01/2025 09:00,18,S
6000010,38,08/01/2025 10:00,22,S
6000010,38,08/01/2025 11:00,25,S
