COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
9000014,38,01/01/2025 01:00,15,S
9000014,38,01/01/2025 02:00,21,S
9000014,38,01/01/2025 03:00,19,S
9000014,38,01/01/2025 04:00,18,S
9000014,38,01/01/2025 05:00,24,S
9000014,38,01/01/2025 06:00,25,S
9000014,38,01/01/2025 07:00,29,S
9000014,38,01/01/2025 08:00,47,S
9000014,38,01/01/2025 09:00,54,S
9000014,38,01/01/2025 10:00,68,S
9000014,38,01/01/2025 11:00,47,S
9000014,38,01/01/2025 12:00,41,S
9000014,38,01/01/2025 13:00,25,S
9000014,38,01/01/2025 14:00,11,S
9000014,38,01/01/2025 15:00,8,S
9000014,38,01/01/2025 16:00,9,S
9000014,38,01/01/2025 17:00,22,S
9000014,38,01/01/2025 18:00,29,S
9000014,38,01/01/2025 19:00,25,S
9000014,38,01/01/2025 20:00,19,S
9000014,38,01/01/2025 21:00,15,S
9000014,38,01/01/2025 22:00,18,S
9000014,38,01/01/2025 23:00,11,S
9000014,38,02/01/2025 00:00,9,S
9000014,38,02/01/2025 01:00,5,S
9000014,38,02/01/2025 02:00,4,S
9000014,38,02/01/2025 03:00,3,S
9000014,38,02/01/2025 04:00,3,S
9000014,38,02/01/2025 05:00,4,S
9000014,38,02/01/2025 06:00,7,S
9000014,38,02/01/2025 07:00,13,S
9000014,38,02/01/2025 08:00,15,S
9000014,38,02/01/2025 09:00,21,S
9000014,38,02/01/2025 10:00,35,S
9000014,38,02/01/2025 11:00,26,S
9000014,38,02/01/2025 12:00,25,S
9000014,38,02/01/2025 13:00,18,S
9000014,38,02/01/2025 14:00,5,S
9000014,38,02/01/2025 15:00,12,S
9000014,38,02/01/2025 16:00,18,S
9000014,38,02/01/2025 17:00,33,S
9000014,38,02/01/2025 18:00,39,S
9000014,38,02/01/2025 19:00,18,S
9000014,38,02/01/2025 20:00,4,S
9000014,38,02/01/2025 21:00,2,S
9000014,38,02/01/2025 22:00,1,S
9000014,38,02/01/2025 23:00,3,S
9000014,38,03/01/2025 00:00,4,S
9000014,38,03/01/2025 01:00,7,S
9000014,38,03/01/2025 02:00,8,S
9000014,38,03/01/2025 03:00,6,S
