COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
3000025,9,02/01/2025 13:00,116,S
3000025,9,02/01/2025 14:00,120,S
3000025,9,02/01/2025 15:00,114,S
3000025,9,02/01/2025 16:00,105,S
3000025,9,02/01/2025 17:00,84,S
3000025,9,02/01/2025 18:00,106,S
3000025,9,02/01/2025 19:00,106,S
3000025,9,02/01/2025 20:00,99,S
3000025,9,02/01/2025 21:00,115,S
3000025,9,02/01/2025 22:00,117,S
3000025,9,02/01/2025 23:00,120,S
3000025,9,03/01/2025 00:00,100,S
3000025,9,03/01/2025 01:00,73,S
3000025,9,03/01/2025 02:00,58,S
3000025,9,03/01/2025 03:00,37,S
3000025,9,03/01/2025 04:00,36,S
3000025,9,03/01/2025 05:00,43,S
3000025,9,03/01/2025 06:00,64,S
3000025,9,03/01/2025 07:00,74,S
3000025,9,03/01/2025 08:00,81,S
3000025,9,03/01/2025 09:00,153,S
3000025,9,03/01/2025 10:00,130,S
3000025,9,03/01/2025 11:00,93,S
3000025,9,03/01/2025 12:00,112,S
3000025,9,03/01/2025 13:00,95,S
3000025,9,03/01/2025 14:00,53,S
3000025,9,03/01/2025 15:00,50,S
3000025,9,03/01/2025 16:00,44,S
3000025,9,03/01/2025 17:00,73,S
3000025,9,03/01/2025 18:00,100,S
3000025,9,03/01/2025 19:00,94,S
3000025,9,03/01/2025 20:00,99,S
3000025,9,03/01/2025 21:00,96,S
3000025,9,03/01/2025 22:00,91,S
3000025,9,03/01/2025 23:00,75,S
3000025,9,04/01/2025 00:00,64,S
3000025,9,04/01/2025 01:00,78,S
3000025,9,04/01/2025 02:00,76,S
3000025,9,04/01/2025 03:00,68,S
3000025,9,04/01/2025 04:00,59,S
3000025,9,04/01/2025 05:00,55,S
3000025,9,04/01/2025 06:00,53,S
3000025,9,04/01/2025 07:00,44,S
3000025,9,04/01/2025 08:00,46,S
3000025,9,04/01/2025 09:00,50,S
3000025,9,04/01/2025 10:00,62,S
3000025,9,04/01/2025 11:00,74,S
3000025,9,04/01/2025 12:00,70,S
3000025,9,04/01/2025 13:00,58,S
3000025,9,04/01/2025 14:00,50,S
3000025,9,04/01/2025 15:00,39,S
3000025,9,04/01/2025 16:00,57,S
3000025,9,04/01/2025 17:00,83,S
3000025,9,04/01/2025 18:00,79,S
3000025,9,04/01/2025 19:00,73,S
3000025,9,04/01/2025 20:00,133,S
3000025,9,04/01/2025 21:00,175,S
3000025,9,04/01/2025 22:00,133,S
3000025,9,04/01/2025 23:00,88,S
3000025,9,05/01/2025 00:00,86,S
3000025,9,05/01/2025 01:00,63,S
3000025,9,05/01/2025 02:00,54,S
3000025,9,05/01/2025 03:00,44,S
3000025,9,05/01/2025 04:00,43,S
3000025,9,05/01/2025 05:00,39,S
3000025,9,05/01/2025 06:00,43,S
3000025,9,05/01/2025 07:00,47,S
3000025,9,05/01/2025 08:00,45,S
3000025,9,05/01/2025 09:00,50,S
3000025,9,05/01/2025 10:00,59,S
3000025,9,05/01/2025 11:00,55,S
3000025,9,05/01/2025 12:00,52,S
3000025,9,05/01/2025 13:00,39,S
3000025,9,05/01/2025 14:00,46,S
3000025,9,05/01/2025 15:00,40,S
3000025,9,05/01/2025 16:00,33,S
3000025,9,05/01/2025 17:00,33,S
3000025,9,05/01/2025 18:00,32,S
3000025,9,05/01/2025 19:00,35,S
3000025,9,05/01/2025 20:00,41,S
3000025,9,05/01/2025 21:00,44,S
3000025,9,05/01/2025 22:00,39,S
3000025,9,05/01/2025 23:00,46,S
3000025,9,06/01/2025 00:00,35,S
3000025,9,06/01/2025 01:00,37,S
3000025,9,06/01/2025 02:00,35,S
3000025,9,06/01/2025 03:00,33,S
3000025,9,06/01/2025 04:00,30,S
3000025,9,06/01/2025 05:00,29,S
3000025,9,06/01/2025 06:00,31,S
3000025,9,06/01/2025 07:00,38,S
3000025,9,06/01/2025 08:00,38,S
3000025,9,06/01/2025 09:00,44,S
3000025,9,06/01/2025 10:00,53,S
3000025,9,06/01/2025 11:00,50,S
3000025,9,06/01/2025 12:00,39,S
3000025,9,06/01/2025 13:00,45,S
3000025,9,06/01/2025 14:00,37,S
3000025,9,06/01/2025 15:00,46,S
3000025,9,06/01/2025 16:00,35,S
3000025,9,06/01/2025 17:00,51,S
3000025,9,06/01/2025 18:00,51,S
3000025,9,06/01/2025 19:00,61,S
3000025,9,06/01/2025 20:00,39,S
3000025,9,06/01/2025 21:00,35,S
3000025,9,06/01/2025 22:00,41,S
3000025,9,06/01/2025 23:00,30,S
3000025,9,07/01/2025 00:00,27,S
3000025,9,07/01/2025 01:00,24,S
3000025,9,07/01/2025 02:00,23,S
3000025,9,07/01/2025 03:00,22,S
3000025,9,07/01/2025 04:00,23,S
3000025,9,07/01/2025 05:00,25,S
3000025,9,07/01/2025 06:00,42,S
3000025,9,07/01/2025 07:00,56,S
3000025,9,07/01/2025 08:00,90,S
3000025,9,07/01/2025 09:00,108,S
3000025,9,07/01/2025 10:00,91,S
3000025,9,07/01/2025 11:00,85,S
3000025,9,07/01/2025 12:00,74,S
