COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
6000011,38,01/01/2025 01:00,4,M
6000011,38,01/01/2025 02:00,4,M
6000011,38,01/01/2025 03:00,46,M
6000011,38,01/01/2025 04:00,10,M
6000011,38,01/01/2025 05:00,8,M
6000011,38,01/01/2025 06:00,17,M
6000011,38,01/01/2025 07:00,9,M
6000011,38,01/01/2025 08:00,15,M
6000011,38,01/01/2025 09:00,15,M
6000011,38,01/01/2025 10:00,18,M
6000011,38,01/01/2025 11:00,12,M
6000011,38,01/01/2025 12:00,23,M
6000011,38,01/01/2025 13:00,17,M
6000011,38,01/01/2025 14:00,12,M
6000011,38,01/01/2025 15:00,11,M
6000011,38,01/01/2025 16:00,14,M
6000011,38,01/01/2025 17:00,28,M
6000011,38,01/01/2025 18:00,59,M
6000011,38,01/01/2025 19:00,63,M
6000011,38,01/01/2025 20:00,44,M
6000011,38,01/01/2025 21:00,56,M
6000011,38,01/01/2025 22:00,29,M
6000011,38,01/01/2025 23:00,25,M
6000011,38,02/01/2025 00:00,23,M
6000011,38,02/01/2025 01:00,18,M
6000011,38,02/01/2025 02:00,12,M
6000011,38,02/01/2025 03:00,6,M
6000011,38,02/01/2025 04:00,4,M
6000011,38,02/01/2025 05:00,5,M
6000011,38,02/01/2025 06:00,9,M
6000011,38,02/01/2025 07:00,24,M
6000011,38,02/01/2025 08:00,84,M
6000011,38,02/01/2025 09:00,63,M
6000011,38,02/01/2025 10:00,65,M
6000011,38,02/01/2025 11:00,118,M
6000011,38,02/01/2025 12:00,99,M
6000011,38,02/01/2025 13:00,45,M
6000011,38,02/01/2025 14:00,9,M
6000011,38,02/01/2025 15:00,6,M
6000011,38,02/01/2025 16:00,4,M
6000011,38,02/01/2025 17:00,4,M
6000011,38,02/01/2025 18:00,3,M
6000011,38,02/01/2025 19:00,5,M
6000011,38,02/01/2025 20:00,4,M
6000011,38,02/01/2025 21:00,5,M
6000011,38,02/01/2025 22:00,1,M
6000011,38,02/01/2025 23:00,1,M
6000011,38,03/01/2025 00:00,2,M
6000011,38,03/01/2025 01:00,3,M
6000011,38,03/01/2025 02:00,0,M
6000011,38,03/01/2025 03:00,0,M
6000011,38,03/01/2025 04:00,1,M
