COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
4000110,38,01/01/2025 01:00,3,M
4000110,38,01/01/2025 02:00,2,M
4000110,38,01/01/2025 03:00,1,M
4000110,38,01/01/2025 04:00,1,M
4000110,38,01/01/2025 05:00,1,M
4000110,38,01/01/2025 06:00,1,M
4000110,38,01/01/2025 07:00,4,M
4000110,38,01/01/2025 08:00,3,M
4000110,38,01/01/2025 09:00,2,M
4000110,38,01/01/2025 10:00,2,M
4000110,38,01/01/2025 11:00,4,M
4000110,38,01/01/2025 12:00,8,M
4000110,38,01/01/2025 13:00,10,M
4000110,38,01/01/2025 14:00,7,M
4000110,38,01/01/2025 15:00,8,M
4000110,38,01/01/2025 16:00,8,M
4000110,38,01/01/2025 17:00,16,M
4000110,38,01/01/2025 18:00,10,M
4000110,38,01/01/2025 19:00,6,M
4000110,38,01/01/2025 20:00,4,M
4000110,38,01/01/2025 21:00,8,M
4000110,38,01/01/2025 22:00,13,M
4000110,38,01/01/2025 23:00,12,M
4000110,38,02/01/2025 00:00,27,M
4000110,38,02/01/2025 01:00,33,M
4000110,38,02/01/2025 02:00,13,M
4000110,38,02/01/2025 03:00,10,M
4000110,38,02/01/2025 04:00,2,M
4000110,38,02/01/2025 05:00,1,M
4000110,38,02/01/2025 06:00,4,M
4000110,38,02/01/2025 07:00,5,M
4000110,38,02/01/2025 08:00,26,M
4000110,38,02/01/2025 09:00,75,M
4000110,38,02/01/2025 10:00,75,M
4000110,38,02/01/2025 11:00,50,M
4000110,38,02/01/2025 12:00,42,M
4000110,38,02/01/2025 13:00,42,M
4000110,38,02/01/2025 14:00,45,M
4000110,38,02/01/2025 15:00,45,M
4000110,38,02/01/2025 16:00,59,M
4000110,38,02/01/2025 17:00,74,M
4000110,38,02/01/2025 18:00,98,M
4000110,38,02/01/2025 19:00,89,M
4000110,38,02/01/2025 20:00,75,M
4000110,38,02/01/2025 21:00,75,M
4000110,38,02/01/2025 22:00,75,M
4000110,38,02/01/2025 23:00,40,M
4000110,38,03/01/2025 00:00,14,M
4000110,38,03/01/2025 01:00,10,M
4000110,38,03/01/2025 02:00,5,M
4000110,38,03/01/2025 03:00,3,M
4000110,38,03/01/2025 04:00,3,M
4000110,38,03/01/2025 05:00,2,M
4000110,38,03/01/2025 06:00,2,M
4000110,38,03/01/2025 07:00,13,M
4000110,38,03/01/2025 08:00,25,M
4000110,38,03/01/2025 09:00,27,M
4000110,38,03/01/2025 10:00,81,M
4000110,38,03/01/2025 11:00,104,M
4000110,38,03/01/2025 12:00,77,M
4000110,38,03/01/2025 13:00,91,M
4000110,38,03/01/2025 14:00,80,M
4000110,38,03/01/2025 15:00,50,M
4000110,38,03/01/2025 16:00,60,M
4000110,38,03/01/2025 17:00,67,M
4000110,38,03/01/2025 18:00,26,M
4000110,38,03/01/2025 19:00,28,M
4000110,38,03/01/2025 20:00,70,M
4000110,38,03/01/2025 21:00,37,M
4000110,38,03/01/2025 22:00,32,M
4000110,38,03/01/2025 23:00,38,M
4000110,38,04/01/2025 00:00,56,M
4000110,38,04/01/2025 01:00,43,M
4000110,38,04/01/2025 02:00,42,M
4000110,38,04/01/2025 03:00,22,M
4000110,38,04/01/2025 04:00,18,M
4000110,38,04/01/2025 05:00,10,M
4000110,38,04/01/2025 06:00,11,M
4000110,38,04/01/2025 07:00,13,M
4000110,38,04/01/2025 08:00,26,M
4000110,38,04/01/2025 09:00,68,M
4000110,38,04/01/2025 10:00,66,M
4000110,38,04/01/2025 11:00,64,M
4000110,38,04/01/2025 12:00,69,M
4000110,38,04/01/2025 13:00,72,M
4000110,38,04/01/2025 14:00,42,M
4000110,38,04/01/2025 15:00,43,M
4000110,38,04/01/2025 16:00,46,M
4000110,38,04/01/2025 17:00,69,M
4000110,38,04/01/2025 18:00,81,M
4000110,38,04/01/2025 19:00,82,M
4000110,38,04/01/2025 20:00,60,M
4000110,38,04/01/2025 21:00,43,M
4000110,38,04/01/2025 22:00,15,M
4000110,38,04/01/2025 23:00,15,M
4000110,38,05/01/2025 00:00,11,M
4000110,38,05/01/2025 01:00,5,M
4000110,38,05/01/2025 02:00,3,M
4000110,38,05/01/2025 03:00,4,M
4000110,38,05/01/2025 04:00,3,M
4000110,38,05/01/2025 05:00,2,M
4000110,38,05/01/2025 06:00,4,M
4000110,38,05/01/2025 07:00,8,M
4000110,38,05/01/2025 08:00,7,M
4000110,38,05/01/2025 09:00,10,M
4000110,38,05/01/2025 10:00,19,M
4000110,38,05/01/2025 11:00,35,M
4000110,38,05/01/2025 12:00,42,M
4000110,38,05/01/2025 13:00,52,M
4000110,38,05/01/2025 14:00,39,M
4000110,38,05/01/2025 15:00,28,M
4000110,38,05/01/2025 16:00,42,M
4000110,38,05/01/2025 17:00,59,M
4000110,38,05/01/2025 18:00,71,M
4000110,38,05/01/2025 19:00,78,M
4000110,38,05/01/2025 20:00,82,M
4000110,38,05/01/2025 21:00,69,M
4000110,38,05/01/2025 22:00,37,M
4000110,38,05/01/2025 23:00,34,M
4000110,38,06/01/2025 00:00,29,M
4000110,38,06/01/2025 01:00,27,M
4000110,38,06/01/2025 02:00,26,M
4000110,38,06/01/2025 03:00,17,M
4000110,38,06/01/2025 04:00,19,M
4000110,38,06/01/2025 05:00,12,M
4000110,38,06/01/2025 06:00,12,M
4000110,38,06/01/2025 07:00,10,M
4000110,38,06/01/2025 08:00,11,M
4000110,38,06/01/2025 09:00,19,M
4000110,38,06/01/2025 10:00,33,M
4000110,38,06/01/2025 11:00,46,M
4000110,38,06/01/2025 12:00,47,M
4000110,38,06/01/2025 13:00,61,M
4000110,38,06/01/2025 14:00,54,M
4000110,38,06/01/2025 15:00,39,M
4000110,38,06/01/2025 16:00,26,M
4000110,38,06/01/2025 17:00,14,M
4000110,38,06/01/2025 18:00,22,M
4000110,38,06/01/2025 19:00,35,M
4000110,38,06/01/2025 20:00,28,M
4000110,38,06/01/2025 21:00,21,M
4000110,38,06/01/2025 22:00,11,M
4000110,38,06/01/2025 23:00,4,M
4000110,38,07/01/2025 00:00,5,M
4000110,38,07/01/2025 01:00,3,M
4000110,38,07/01/2025 02:00,3,M
4000110,38,07/01/2025 03:00,2,M
4000110,38,07/01/2025 04:00,2,M
4000110,38,07/01/2025 05:00,3,M
4000110,38,07/01/2025 06:00,5,M
4000110,38,07/01/2025 07:00,10,M
4000110,38,07/01/2025 08:00,55,M
4000110,38,07/01/2025 09:00,116,M
4000110,38,07/01/2025 10:00,84,M
4000110,38,07/01/2025 11:00,31,M
4000110,38,07/01/2025 12:00,34,M
4000110,38,07/01/2025 13:00,38,M
4000110,38,07/01/2025 14:00,59,M
4000110,38,07/01/2025 15:00,57,M
4000110,38,07/01/2025 16:00,58,M
4000110,38,07/01/2025 17:00,92,M
4000110,38,07/01/2025 18:00,111,M
4000110,38,07/01/2025 19:00,59,M
4000110,38,07/01/2025 20:00,46,M
4000110,38,07/01/2025 21:00,37,M
4000110,38,07/01/2025 22:00,26,M
4000110,38,07/01/2025 23:00,13,M
4000110,38,08/01/2025 00:00,19,M
4000110,38,08/01/2025 01:00,13,M
4000110,38,08/01/2025 02:00,9,M
4000110,38,08/01/2025 03:00,5,M
4000110,38,08/01/2025 04:00,4,M
4000110,38,08/01/2025 05:00,12,M
4000110,38,08/01/2025 06:00,11,M
4000110,38,08/01/2025 07:00,13,M
4000110,38,08/01/2025 08:00,14,M
4000110,38,08/01/2025 09:00,57,M
4000110,38,08/01/2025 10:00,63,M
4000110,38,08/01/2025 11:00,78,M
4000110,38,08/01/2025 12:00,51,M
4000110,38,08/01/2025 13:00,89,M
4000110,38,08/01/2025 14:00,76,M
4000110,38,08/01/2025 15:00,55,M
4000110,38,08/01/2025 16:00,59,M
4000110,38,08/01/2025 17:00,77,M
4000110,38,08/01/2025 18:00,95,M
4000110,38,08/01/2025 19:00,117,M
4000110,38,08/01/2025 20:00,69,M
4000110,38,08/01/2025 21:00,49,M
4000110,38,08/01/2025 22:00,38,M
4000110,38,08/01/2025 23:00,30,M
4000110,38,09/01/2025 00:00,27,M
4000110,38,09/01/2025 01:00,17,M
4000110,38,09/01/2025 02:00,10,M
4000110,38,09/01/2025 03:00,7,M
4000110,38,09/01/2025 04:00,20,M
4000110,38,09/01/2025 05:00,23,M
4000110,38,09/01/2025 06:00,22,M
4000110,38,09/01/2025 07:00,26,M
4000110,38,09/01/2025 08:00,58,M
4000110,38,09/01/2025 09:00,50,M
4000110,38,09/01/2025 10:00,27,M
4000110,38,09/01/2025 11:00,33,M
4000110,38,09/01/2025 12:00,70,M
4000110,38,09/01/2025 13:00,89,M
4000110,38,09/01/2025 14:00,71,M
4000110,38,09/01/2025 15:00,62,M
4000110,38,09/01/2025 16:00,93,M
4000110,38,09/01/2025 17:00,99,M
4000110,38,09/01/2025 18:00,94,M
4000110,38,09/01/2025 19:00,84,M
4000110,38,09/01/2025 20:00,36,M
4000110,38,09/01/2025 21:00,17,M
4000110,38,09/01/2025 22:00,9,M
4000110,38,09/01/2025 23:00,10,M
4000110,38,10/01/2025 00:00,6,M
4000110,38,10/01/2025 01:00,3,M
4000110,38,10/01/2025 02:00,1,M
4000110,38,10/01/2025 03:00,2,M
4000110,38,10/01/2025 04:00,5,M
4000110,38,10/01/2025 05:00,5,M
4000110,38,10/01/2025 06:00,7,M
4000110,38,10/01/2025 07:00,40,M
4000110,38,10/01/2025 12:00,59,M
4000110,38,10/01/2025 13:00,63,M
4000110,38,10/01/2025 14:00,31,M
4000110,38,10/01/2025 15:00,19,M
4000110,38,10/01/2025 16:00,25,M
4000110,38,10/01/2025 17:00,34,M
4000110,38,10/01/2025 18:00,44,M
4000110,38,10/01/2025 19:00,57,M
4000110,38,10/01/2025 20:00,51,M
4000110,38,10/01/2025 21:00,31,M
4000110,38,10/01/2025 22:00,23,M
4000110,38,10/01/2025 23:00,28,M
4000110,38,11/01/2025 00:00,24,M
4000110,38,11/01/2025 01:00,16,M
4000110,38,11/01/2025 02:00,11,M
4000110,38,11/01/2025 03:00,10,M
4000110,38,11/01/2025 04:00,7,M
4000110,38,11/01/2025 05:00,4,M
4000110,38,11/01/2025 06:00,5,M
4000110,38,11/01/2025 07:00,16,M
4000110,38,11/01/2025 08:00,20,M
4000110,38,11/01/2025 09:00,23,M
4000110,38,11/01/2025 10:00,75,M
4000110,38,11/01/2025 11:00,86,M
4000110,38,11/01/2025 12:00,69,M
4000110,38,11/01/2025 13:00,58,M
4000110,38,11/01/2025 14:00,57,M
4000110,38,11/01/2025 15:00,41,M
4000110,38,11/01/2025 16:00,39,M
4000110,38,11/01/2025 17:00,60,M
4000110,38,11/01/2025 18:00,18,M
4000110,38,11/01/2025 19:00,7,M
4000110,38,11/01/2025 20:00,8,M
4000110,38,11/01/2025 21:00,9,M
4000110,38,11/01/2025 22:00,4,M
4000110,38,11/01/2025 23:00,5,M
4000110,38,12/01/2025 00:00,3,M
4000110,38,12/01/2025 01:00,0,M
4000110,38,12/01/2025 02:00,0,M
4000110,38,12/01/2025 03:00,1,M
4000110,38,12/01/2025 04:00,1,M
4000110,38,12/01/2025 05:00,0,M
4000110,38,12/01/2025 06:00,0,M
4000110,38,12/01/2025 07:00,0,M
4000110,38,12/01/2025 08:00,0,M
4000110,38,12/01/2025 09:00,1,M
4000110,38,12/01/2025 10:00,5,M
4000110,38,12/01/2025 11:00,8,M
4000110,38,12/01/2025 12:00,11,M
4000110,38,12/01/2025 13:00,11,M
4000110,38,12/01/2025 14:00,10,M
4000110,38,12/01/2025 15:00,12,M
4000110,38,12/01/2025 16:00,18,M
4000110,38,12/01/2025 17:00,21,M
4000110,38,12/01/2025 18:00,6,M
4000110,38,12/01/2025 19:00,8,M
4000110,38,12/01/2025 20:00,14,M
4000110,38,12/01/2025 21:00,11,M
4000110,38,12/01/2025 22:00,4,M
4000110,38,12/01/2025 23:00,5,M
4000110,38,13/01/2025 00:00,4,M
4000110,38,13/01/2025 01:00,2,M
4000110,38,13/01/2025 02:00,1,M
4000110,38,13/01/2025 03:00,0,M
4000110,38,13/01/2025 04:00,0,M
4000110,38,13/01/2025 05:00,1,M
4000110,38,13/01/2025 06:00,1,M
