COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
9000014,8,01/01/2025 01:00,31,S
9000014,8,01/01/2025 02:00,30,S
9000014,8,01/01/2025 03:00,31,S
9000014,8,01/01/2025 04:00,32,S
9000014,8,01/01/2025 05:00,33,S
9000014,8,01/01/2025 06:00,33,S
9000014,8,01/01/2025 07:00,32,S
9000014,8,01/01/2025 08:00,27,S
9000014,8,01/01/2025 09:00,29,S
9000014,8,01/01/2025 10:00,40,S
9000014,8,01/01/2025 11:00,36,S
9000014,8,01/01/2025 12:00,44,S
9000014,8,01/01/2025 13:00,40,S
9000014,8,01/01/2025 14:00,31,S
9000014,8,01/01/2025 15:00,27,S
9000014,8,01/01/2025 16:00,29,S
9000014,8,01/01/2025 17:00,41,S
9000014,8,01/01/2025 18:00,47,S
9000014,8,01/01/2025 19:00,41,S
9000014,8,01/01/2025 20:00,31,S
9000014,8,01/01/2025 21:00,26,S
9000014,8,01/01/2025 22:00,29,S
9000014,8,01/01/2025 23:00,27,S
9000014,8,02/01/2025 00:00,25,S
9000014,8,02/01/2025 01:00,23,S
9000014,8,02/01/2025 02:00,21,S
9000014,8,02/01/2025 03:00,21,S
9000014,8,02/01/2025 04:00,21,S
9000014,8,02/01/2025 05:00,24,S
9000014,8,02/01/2025 06:00,26,S
9000014,8,02/01/2025 07:00,25,S
9000014,8,02/01/2025 08:00,25,S
9000014,8,02/01/2025 09:00,24,S
9000014,8,02/01/2025 10:00,28,S
9000014,8,02/01/2025 11:00,28,S
9000014,8,02/01/2025 12:00,32,S
9000014,8,02/01/2025 13:00,34,S
9000014,8,02/01/2025 14:00,24,S
9000014,8,02/01/2025 15:00,25,S
9000014,8,02/01/2025 16:00,29,S
9000014,8,02/01/2025 17:00,40,S
9000014,8,02/01/2025 18:00,44,S
9000014,8,02/01/2025 19:00,43,S
9000014,8,02/01/2025 20:00,28,S
9000014,8,02/01/2025 21:00,11,S
9000014,8,02/01/2025 22:00,8,S
9000014,8,02/01/2025 23:00,13,S
9000014,8,03/01/2025 00:00,20,S
9000014,8,03/01/2025 01:00,22,S
9000014,8,03/01/2025 02:00,22,S
9000014,8,03/01/2025 03:00,20,S
9000014,8,03/01/2025 04:00,16,S
9000014,8,03/01/2025 05:00,15,S
9000014,8,03/01/2025 06:00,15,S
9000014,8,03/01/2025 07:00,20,S
9000014,8,03/01/2025 08:00,25,S
9000014,8,03/01/2025 09:00,29,S
9000014,8,03/01/2025 10:00,33,S
9000014,8,03/01/2025 11:00,33,S
9000014,8,03/01/2025 12:00,28,S
9000014,8,03/01/2025 13:00,29,S
9000014,8,03/01/2025 14:00,30,S
9000014,8,03/01/2025 15:00,32,S
9000014,8,03/01/2025 16:00,34,S
9000014,8,03/01/2025 17:00,40,S
9000014,8,03/01/2025 18:00,43,S
9000014,8,03/01/2025 19:00,41,S
9000014,8,03/01/2025 20:00,39,S
9000014,8,03/01/2025 21:00,37,S
9000014,8,03/01/2025 22:00,35,S
9000014,8,03/01/2025 23:00,35,S
9000014,8,04/01/2025 00:00,35,S
9000014,8,04/01/2025 01:00,32,S
9000014,8,04/01/2025 02:00,27,S
