COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
6000036,7,01/01/2025 01:00,66,M
6000036,7,01/01/2025 02:00,68,M
6000036,7,01/01/2025 03:00,69,M
6000036,7,01/01/2025 04:00,68,M
6000036,7,01/01/2025 05:00,67,M
6000036,7,01/01/2025 06:00,66,M
6000036,7,01/01/2025 07:00,68,M
6000036,7,01/01/2025 08:00,76,M
6000036,7,01/01/2025 09:00,71,M
6000036,7,01/01/2025 10:00,69,M
6000036,7,01/01/2025 11:00,72,M
6000036,7,01/01/2025 12:00,70,M
6000036,7,01/01/2025 13:00,69,M
6000036,7,01/01/2025 14:00,64,M
6000036,7,01/01/2025 15:00,71,M
6000036,7,01/01/2025 16:00,65,M
6000036,7,01/01/2025 17:00,56,M
6000036,7,01/01/2025 18:00,61,M
6000036,7,01/01/2025 19:00,68,M
6000036,7,01/01/2025 20:00,75,M
6000036,7,01/01/2025 21:00,76,M
6000036,7,01/01/2025 22:00,75,M
6000036,7,01/01/2025 23:00,76,M
6000036,7,02/01/2025 00:00,77,M
6000036,7,02/01/2025 01:00,77,M
6000036,7,02/01/2025 02:00,77,M
6000036,7,02/01/2025 03:00,78,M
6000036,7,02/01/2025 04:00,78,M
6000036,7,02/01/2025 05:00,75,M
6000036,7,02/01/2025 06:00,75,M
6000036,7,02/01/2025 07:00,75,M
6000036,7,02/01/2025 08:00,75,M
6000036,7,02/01/2025 09:00,75,M
6000036,7,02/01/2025 10:00,74,M
6000036,7,02/01/2025 11:00,75,M
6000036,7,02/01/2025 12:00,76,M
6000036,7,02/01/2025 13:00,77,M
6000036,7,02/01/2025 14:00,78,M
6000036,7,02/01/2025 15:00,75,M
6000036,7,02/01/2025 16:00,75,M
6000036,7,02/01/2025 17:00,77,M
6000036,7,02/01/2025 18:00,74,M
6000036,7,02/01/2025 19:00,75,M
6000036,7,02/01/2025 20:00,77,M
6000036,7,02/01/2025 21:00,79,M
6000036,7,02/01/2025 22:00,78,M
6000036,7,02/01/2025 23:00,79,M
6000036,7,03/01/2025 00:00,80,M
6000036,7,03/01/2025 01:00,82,M
6000036,7,03/01/2025 02:00,83,M
6000036,7,03/01/2025 03:00,82,M
6000036,7,03/01/2025 04:00,82,M
6000036,7,03/01/2025 05:00,82,M
6000036,7,03/01/2025 06:00,80,M
6000036,7,03/01/2025 07:00,78,M
6000036,7,03/01/2025 08:00,74,M
6000036,7,03/01/2025 09:00,73,M
6000036,7,03/01/2025 10:00,59,M
6000036,7,03/01/2025 11:00,58,M
6000036,7,03/01/2025 12:00,54,M
6000036,7,03/01/2025 13:00,57,M
6000036,7,03/01/2025 14:00,53,M
6000036,7,03/01/2025 15:00,48,M
6000036,7,03/01/2025 16:00,14,M
6000036,7,03/01/2025 17:00,37,M
6000036,7,03/01/2025 18:00,40,M
6000036,7,03/01/2025 19:00,41,M
6000036,7,03/01/2025 20:00,39,M
6000036,7,03/01/2025 21:00,49,M
6000036,7,03/01/2025 22:00,53,M
6000036,7,03/01/2025 23:00,60,M
6000036,7,04/01/2025 00:00,61,M
6000036,7,04/01/2025 01:00,63,M
6000036,7,04/01/2025 02:00,65,M
6000036,7,04/01/2025 03:00,67,M
6000036,7,04/01/2025 04:00,60,M
6000036,7,04/01/2025 05:00,63,M
6000036,7,04/01/2025 06:00,68,M
6000036,7,04/01/2025 07:00,59,M
6000036,7,04/01/2025 08:00,67,M
6000036,7,04/01/2025 09:00,65,M
6000036,7,04/01/2025 10:00,70,M
6000036,7,04/01/2025 11:00,67,M
6000036,7,04/01/2025 12:00,62,M
6000036,7,04/01/2025 13:00,57,M
6000036,7,04/01/2025 14:00,57,M
6000036,7,04/01/2025 15:00,62,M
6000036,7,04/01/2025 16:00,61,M
6000036,7,04/01/2025 17:00,57,M
6000036,7,04/01/2025 18:00,51,M
6000036,7,04/01/2025 19:00,49,M
6000036,7,04/01/2025 20:00,54,M
6000036,7,04/01/2025 21:00,49,M
6000036,7,04/01/2025 22:00,54,M
6000036,7,04/01/2025 23:00,50,M
6000036,7,05/01/2025 00:00,58,M
6000036,7,05/01/2025 01:00,65,M
6000036,7,05/01/2025 02:00,66,M
6000036,7,05/01/2025 03:00,68,M
6000036,7,05/01/2025 04:00,67,M
6000036,7,05/01/2025 05:00,68,M
6000036,7,05/01/2025 06:00,72,M
6000036,7,05/01/2025 07:00,72,M
6000036,7,05/01/2025 08:00,71,M
6000036,7,05/01/2025 09:00,69,M
6000036,7,05/01/2025 10:00,61,M
6000036,7,05/01/2025 11:00,58,M
6000036,7,05/01/2025 12:00,57,M
6000036,7,05/01/2025 13:00,56,M
6000036,7,05/01/2025 14:00,56,M
6000036,7,05/01/2025 15:00,46,M
6000036,7,05/01/2025 16:00,49,M
6000036,7,05/01/2025 17:00,48,M
6000036,7,05/01/2025 18:00,52,M
6000036,7,05/01/2025 19:00,56,M
6000036,7,05/01/2025 20:00,56,M
6000036,7,05/01/2025 21:00,56,M
6000036,7,05/01/2025 22:00,56,M
6000036,7,05/01/2025 23:00,57,M
6000036,7,06/01/2025 00:00,65,M
6000036,7,06/01/2025 01:00,74,M
6000036,7,06/01/2025 02:00,72,M
6000036,7,06/01/2025 03:00,74,M
6000036,7,06/01/2025 04:00,78,M
6000036,7,06/01/2025 05:00,80,M
6000036,7,06/01/2025 06:00,82,M
6000036,7,06/01/2025 07:00,82,M
6000036,7,06/01/2025 08:00,82,M
6000036,7,06/01/2025 09:00,82,M
6000036,7,06/01/2025 10:00,82,M
6000036,7,06/01/2025 11:00,81,M
6000036,7,06/01/2025 12:00,82,M
6000036,7,06/01/2025 13:00,81,M
6000036,7,06/01/2025 14:00,81,M
6000036,7,06/01/2025 15:00,79,M
6000036,7,06/01/2025 16:00,80,M
6000036,7,06/01/2025 17:00,80,M
6000036,7,06/01/2025 18:00,79,M
6000036,7,06/01/2025 19:00,78,M
6000036,7,06/01/2025 20:00,78,M
6000036,7,06/01/2025 21:00,78,M
6000036,7,06/01/2025 22:00,79,M
6000036,7,06/01/2025 23:00,78,M
6000036,7,07/01/2025 00:00,79,M
