COD_STAZ,ID_PARAM,DATA_FINE,VALORE,VALIDAZIONE
10000001,38,01/01/2025 01:00,18,S
10000001,38,01/01/2025 02:00,24,S
10000001,38,01/01/2025 03:00,28,S
10000001,38,01/01/2025 04:00,29,S
10000001,38,01/01/2025 05:00,47,S
10000001,38,01/01/2025 06:00,17,S
10000001,38,01/01/2025 07:00,21,S
10000001,38,01/01/2025 08:00,16,S
10000001,38,01/01/2025 09:00,17,S
10000001,38,01/01/2025 10:00,31,S
10000001,38,01/01/2025 11:00,35,S
10000001,38,01/01/2025 12:00,21,S
10000001,38,01/01/2025 13:00,13,S
10000001,38,01/01/2025 14:00,11,S
10000001,38,01/01/2025 15:00,10,S
10000001,38,01/01/2025 16:00,12,S
10000001,38,01/01/2025 17:00,23,S
10000001,38,01/01/2025 18:00,30,S
10000001,38,01/01/2025 19:00,70,S
10000001,38,01/01/2025 20:00,74,S
10000001,38,01/01/2025 21:00,56,S
10000001,38,01/01/2025 22:00,52,S
10000001,38,01/01/2025 23:00,80,S
10000001,38,02/01/2025 00:00,78,S
10000001,38,02/01/2025 01:00,58,S
10000001,38,02/01/2025 02:00,39,S
10000001,38,02/01/2025 03:00,33,S
10000001,38,02/01/2025 04:00,29,S
10000001,38,02/01/2025 05:00,14,S
10000001,38,02/01/2025 06:00,17,S
10000001,38,02/01/2025 07:00,30,S
10000001,38,02/01/2025 08:00,49,S
10000001,38,02/01/2025 09:00,87,S
10000001,38,02/01/2025 10:00,75,S
10000001,38,02/01/2025 11:00,16,S
10000001,38,02/01/2025 12:00,8,S
10000001,38,02/01/2025 13:00,5,S
10000001,38,02/01/2025 14:00,4,S
10000001,38,02/01/2025 15:00,4,S
10000001,38,02/01/2025 16:00,10,S
10000001,38,02/01/2025 17:00,11,S
10000001,38,02/01/2025 18:00,8,S
10000001,38,02/01/2025 19:00,6,S
10000001,38,02/01/2025 20:00,7,S
10000001,38,02/01/2025 21:00,9,S
10000001,38,02/01/2025 22:00,4,S
10000001,38,02/01/2025 23:00,1,S
10000001,38,03/01/2025 00:00,2,S
10000001,38,03/01/2025 01:00,2,S
10000001,38,03/01/2025 02:00,3,S
10000001,38,03/01/2025 03:00,5,S
10000001,38,03/01/2025 04:00,2,S
10000001,38,03/01/2025 05:00,2,S
10000001,38,03/01/2025 06:00,2,S
10000001,38,03/01/2025 07:00,5,S
10000001,38,03/01/2025 08:00,14,S
10000001,38,03/01/2025 09:00,18,S
10000001,38,03/01/2025 10:00,26,S
10000001,38,03/01/2025 11:00,32,S
10000001,38,03/01/2025 12:00,37,S
10000001,38,03/01/2025 13:00,47,S
10000001,38,03/01/2025 14:00,44,S
10000001,38,03/01/2025 15:00,47,S
10000001,38,03/01/2025 16:00,46,S
10000001,38,03/01/2025 17:00,56,S
10000001,38,03/01/2025 18:00,72,S
10000001,38,03/01/2025 19:00,83,S
10000001,38,03/01/2025 20:00,91,S
10000001,38,03/01/2025 21:00,84,S
10000001,38,03/01/2025 22:00,64,S
10000001,38,03/01/2025 23:00,53,S
10000001,38,04/01/2025 00:00,51,S
10000001,38,04/01/2025 01:00,65,S
10000001,38,04/01/2025 02:00,73,S
10000001,38,04/01/2025 03:00,67,S
10000001,38,04/01/2025 04:00,59,S
10000001,38,04/01/2025 05:00,55,S
10000001,38,04/01/2025 06:00,41,S
10000001,38,04/01/2025 07:00,56,S
10000001,38,04/01/2025 08:00,61,S
10000001,38,04/01/2025 09:00,67,S
10000001,38,04/01/2025 10:00,60,S
10000001,38,04/01/2025 11:00,55,S
10000001,38,04/01/2025 12:00,51,S
10000001,38,04/01/2025 13:00,44,S
10000001,38,04/01/2025 14:00,36,S
10000001,38,04/01/2025 15:00,38,S
10000001,38,04/01/2025 16:00,29,S
10000001,38,04/01/2025 17:00,17,S
10000001,38,04/01/2025 18:00,24,S
10000001,38,04/01/2025 19:00,18,S
10000001,38,04/01/2025 20:00,22,S
10000001,38,04/01/2025 21:00,34,S
10000001,38,04/01/2025 22:00,36,S
10000001,38,04/01/2025 23:00,53,S
10000001,38,05/01/2025 00:00,32,S
10000001,38,05/01/2025 01:00,27,S
10000001,38,05/01/2025 02:00,28,S
10000001,38,05/01/2025 03:00,18,S
10000001,38,05/01/2025 04:00,11,S
10000001,38,05/01/2025 05:00,5,S
10000001,38,05/01/2025 06:00,6,S
10000001,38,05/01/2025 07:00,8,S
10000001,38,05/01/2025 08:00,18,S
10000001,38,05/01/2025 09:00,29,S
10000001,38,05/01/2025 10:00,28,S
10000001,38,05/01/2025 11:00,25,S
10000001,38,05/01/2025 12:00,31,S
10000001,38,05/01/2025 13:00,32,S
10000001,38,05/01/2025 14:00,28,S
