COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
7000042,8,01/08/2011 00,01/08/2011 01,1,ug/m3
7000042,8,01/08/2011 02,01/08/2011 03,3,ug/m3
7000042,8,01/08/2011 03,01/08/2011 04,2,ug/m3
7000042,8,01/08/2011 04,01/08/2011 05,2,ug/m3
7000042,8,01/08/2011 05,01/08/2011 06,2,ug/m3
7000042,8,01/08/2011 06,01/08/2011 07,2,ug/m3
7000042,8,01/08/2011 07,01/08/2011 08,3,ug/m3
7000042,8,01/08/2011 08,01/08/2011 09,2,ug/m3
7000042,8,01/08/2011 09,01/08/2011 10,2,ug/m3
7000042,8,01/08/2011 10,01/08/2011 11,3,ug/m3
7000042,8,01/08/2011 11,01/08/2011 12,2,ug/m3
7000042,8,01/08/2011 12,01/08/2011 13,2,ug/m3
7000042,8,01/08/2011 13,01/08/2011 14,3,ug/m3
7000042,8,01/08/2011 14,01/08/2011 15,3,ug/m3
7000042,8,01/08/2011 15,01/08/2011 16,2,ug/m3
7000042,8,01/08/2011 16,01/08/2011 17,2,ug/m3
7000042,8,01/08/2011 17,01/08/2011 18,2,ug/m3
7000042,8,01/08/2011 18,01/08/2011 19,3,ug/m3
7000042,8,01/08/2011 19,01/08/2011 20,2,ug/m3
7000042,8,01/08/2011 20,01/08/2011 21,2,ug/m3
7000042,8,01/08/2011 21,01/08/2011 22,2,ug/m3
7000042,8,01/08/2011 22,01/08/2011 23,2,ug/m3
7000042,8,01/08/2011 23,02/08/2011 00,2,ug/m3
7000042,8,02/08/2011 00,02/08/2011 01,2,ug/m3
7000042,8,02/08/2011 02,02/08/2011 03,2,ug/m3
7000042,8,02/08/2011 03,02/08/2011 04,2,ug/m3
7000042,8,02/08/2011 04,02/08/2011 05,2,ug/m3
7000042,8,02/08/2011 05,02/08/2011 06,2,ug/m3
7000042,8,02/08/2011 06,02/08/2011 07,2,ug/m3
7000042,8,02/08/2011 07,02/08/2011 08,2,ug/m3
7000042,8,02/08/2011 08,02/08/2011 09,2,ug/m3
7000042,8,02/08/2011 09,02/08/2011 10,2,ug/m3
7000042,8,02/08/2011 10,02/08/2011 11,2,ug/m3
7000042,8,02/08/2011 11,02/08/2011 12,2,ug/m3
7000042,8,02/08/2011 12,02/08/2011 13,2,ug/m3
7000042,8,02/08/2011 13,02/08/2011 14,2,ug/m3
7000042,8,02/08/2011 14,02/08/2011 15,3,ug/m3
7000042,8,02/08/2011 15,02/08/2011 16,3,ug/m3
7000042,8,02/08/2011 16,02/08/2011 17,3,ug/m3
7000042,8,02/08/2011 17,02/08/2011 18,2,ug/m3
7000042,8,02/08/2011 18,02/08/2011 19,2,ug/m3
7000042,8,02/08/2011 19,02/08/2011 20,2,ug/m3
7000042,8,02/08/2011 20,02/08/2011 21,2,ug/m3
7000042,8,02/08/2011 21,02/08/2011 22,2,ug/m3
7000042,8,02/08/2011 22,02/08/2011 23,3,ug/m3
7000042,8,02/08/2011 23,03/08/2011 00,3,ug/m3
7000042,8,03/08/2011 00,03/08/2011 01,3,ug/m3
7000042,8,03/08/2011 02,03/08/2011 03,3,ug/m3
7000042,8,03/08/2011 03,03/08/2011 04,2,ug/m3
7000042,8,03/08/2011 04,03/08/2011 05,2,ug/m3
7000042,8,03/08/2011 05,03/08/2011 06,2,ug/m3
7000042,8,03/08/2011 06,03/08/2011 07,2,ug/m3
7000042,8,03/08/2011 07,03/08/2011 08,1,ug/m3
7000042,8,03/08/2011 08,03/08/2011 09,2,ug/m3
7000042,8,03/08/2011 09,03/08/2011 10,1,ug/m3
7000042,8,03/08/2011 10,03/08/2011 11,1,ug/m3
7000042,8,03/08/2011 11,03/08/2011 12,2,ug/m3
7000042,8,03/08/2011 12,03/08/2011 13,1,ug/m3
7000042,8,03/08/2011 13,03/08/2011 14,4,ug/m3
7000042,8,03/08/2011 14,03/08/2011 15,3,ug/m3
7000042,8,03/08/2011 15,03/08/2011 16,2,ug/m3
7000042,8,03/08/2011 16,03/08/2011 17,2,ug/m3
7000042,8,03/08/2011 17,03/08/2011 18,2,ug/m3
7000042,8,03/08/2011 18,03/08/2011 19,1,ug/m3
7000042,8,03/08/2011 19,03/08/2011 20,1,ug/m3
7000042,8,03/08/2011 20,03/08/2011 21,1,ug/m3
7000042,8,03/08/2011 21,03/08/2011 22,1,ug/m3
7000042,8,03/08/2011 22,03/08/2011 23,1,ug/m3
7000042,8,03/08/2011 23,04/08/2011 00,1,ug/m3
7000042,8,04/08/2011 00,04/08/2011 01,1,ug/m3
7000042,8,04/08/2011 02,04/08/2011 03,2,ug/m3
7000042,8,04/08/2011 03,04/08/2011 04,1,ug/m3
7000042,8,04/08/2011 04,04/08/2011 05,1,ug/m3
7000042,8,04/08/2011 05,04/08/2011 06,1,ug/m3
7000042,8,04/08/2011 06,04/08/2011 07,5,ug/m3
7000042,8,04/08/2011 07,04/08/2011 08,2,ug/m3
7000042,8,04/08/2011 08,04/08/2011 09,2,ug/m3
7000042,8,04/08/2011 09,04/08/2011 10,2,ug/m3
7000042,8,04/08/2011 10,04/08/2011 11,2,ug/m3
7000042,8,04/08/2011 11,04/08/2011 12,2,ug/m3
7000042,8,04/08/2011 12,04/08/2011 13,1,ug/m3
7000042,8,04/08/2011 13,04/08/2011 14,2,ug/m3
7000042,8,04/08/2011 14,04/08/2011 15,2,ug/m3
7000042,8,04/08/2011 15,04/08/2011 16,3,ug/m3
7000042,8,04/08/2011 16,04/08/2011 17,3,ug/m3
7000042,8,04/08/2011 17,04/08/2011 18,3,ug/m3
7000042,8,04/08/2011 18,04/08/2011 19,3,ug/m3
7000042,8,04/08/2011 19,04/08/2011 20,2,ug/m3
7000042,8,04/08/2011 20,04/08/2011 21,3,ug/m3
7000042,8,04/08/2011 21,04/08/2011 22,2,ug/m3
7000042,8,04/08/2011 22,04/08/2011 23,2,ug/m3
7000042,8,04/08/2011 23,05/08/2011 00,2,ug/m3
7000042,8,05/08/2011 00,05/08/2011 01,2,ug/m3
7000042,8,05/08/2011 02,05/08/2011 03,3,ug/m3
7000042,8,05/08/2011 03,05/08/2011 04,3,ug/m3
7000042,8,05/08/2011 04,05/08/2011 05,2,ug/m3
7000042,8,05/08/2011 05,05/08/2011 06,3,ug/m3
7000042,8,05/08/2011 06,05/08/2011 07,2,ug/m3
7000042,8,05/08/2011 07,05/08/2011 08,3,ug/m3
7000042,8,05/08/2011 08,05/08/2011 09,2,ug/m3
7000042,8,05/08/2011 09,05/08/2011 10,3,ug/m3
7000042,8,05/08/2011 10,05/08/2011 11,2,ug/m3
7000042,8,05/08/2011 11,05/08/2011 12,2,ug/m3
7000042,8,05/08/2011 12,05/08/2011 13,3,ug/m3
7000042,8,05/08/2011 13,05/08/2011 14,3,ug/m3
7000042,8,05/08/2011 14,05/08/2011 15,6,ug/m3
7000042,8,05/08/2011 15,05/08/2011 16,3,ug/m3
7000042,8,05/08/2011 16,05/08/2011 17,3,ug/m3
