COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
5000024,111,28/09/2011 00,29/09/2011 00,31,ug/m3
5000024,111,29/09/2011 00,30/09/2011 00,27,ug/m3
5000024,111,30/09/2011 00,01/10/2011 00,28,ug/m3
5000024,111,01/10/2011 00,02/10/2011 00,23,ug/m3
5000024,111,04/10/2011 00,05/10/2011 00,22,ug/m3
5000024,111,07/10/2011 00,08/10/2011 00,14,ug/m3
5000024,111,08/10/2011 00,09/10/2011 00,7,ug/m3
5000024,111,09/10/2011 00,10/10/2011 00,5,ug/m3
5000024,111,10/10/2011 00,11/10/2011 00,16,ug/m3
5000024,111,11/10/2011 00,12/10/2011 00,19,ug/m3
5000024,111,12/10/2011 00,13/10/2011 00,31,ug/m3
5000024,111,13/10/2011 00,14/10/2011 00,50,ug/m3
5000024,111,14/10/2011 00,15/10/2011 00,10,ug/m3
5000024,111,15/10/2011 00,16/10/2011 00,13,ug/m3
5000024,111,16/10/2011 00,17/10/2011 00,18,ug/m3
5000024,111,17/10/2011 00,18/10/2011 00,21,ug/m3
5000024,111,18/10/2011 00,19/10/2011 00,38,ug/m3
5000024,111,19/10/2011 00,20/10/2011 00,56,ug/m3
5000024,111,20/10/2011 00,21/10/2011 00,38,ug/m3
5000024,111,21/10/2011 00,22/10/2011 00,17,ug/m3
5000024,111,22/10/2011 00,23/10/2011 00,22,ug/m3
5000024,111,23/10/2011 00,24/10/2011 00,24,ug/m3
5000024,111,24/10/2011 00,25/10/2011 00,30,ug/m3
5000024,111,25/10/2011 00,26/10/2011 00,21,ug/m3
5000024,111,26/10/2011 00,27/10/2011 00,16,ug/m3
5000024,111,27/10/2011 00,28/10/2011 00,23,ug/m3
5000024,111,28/10/2011 00,29/10/2011 00,30,ug/m3
5000024,111,29/10/2011 00,30/10/2011 00,37,ug/m3
5000024,111,30/10/2011 00,31/10/2011 00,38,ug/m3
5000024,111,31/10/2011 00,01/11/2011 00,35,ug/m3
5000024,111,01/11/2011 00,02/11/2011 00,44,ug/m3
5000024,111,02/11/2011 00,03/11/2011 00,46,ug/m3
5000024,111,03/11/2011 00,04/11/2011 00,67,ug/m3
5000024,111,08/11/2011 00,09/11/2011 00,16,ug/m3
5000024,111,09/11/2011 00,10/11/2011 00,22,ug/m3
5000024,111,10/11/2011 00,11/11/2011 00,21,ug/m3
5000024,111,11/11/2011 00,12/11/2011 00,22,ug/m3
5000024,111,12/11/2011 00,13/11/2011 00,34,ug/m3
5000024,111,13/11/2011 00,14/11/2011 00,45,ug/m3
5000024,111,14/11/2011 00,15/11/2011 00,27,ug/m3
5000024,111,15/11/2011 00,16/11/2011 00,27,ug/m3
5000024,111,16/11/2011 00,17/11/2011 00,20,ug/m3
5000024,111,17/11/2011 00,18/11/2011 00,22,ug/m3
5000024,111,18/11/2011 00,19/11/2011 00,30,ug/m3
5000024,111,22/11/2011 00,23/11/2011 00,66,ug/m3
5000024,111,23/11/2011 00,24/11/2011 00,60,ug/m3
5000024,111,24/11/2011 00,25/11/2011 00,59,ug/m3
5000024,111,25/11/2011 00,26/11/2011 00,41,ug/m3
5000024,111,26/11/2011 00,27/11/2011 00,37,ug/m3
5000024,111,27/11/2011 00,28/11/2011 00,59,ug/m3
5000024,111,28/11/2011 00,29/11/2011 00,56,ug/m3
5000024,111,30/11/2011 00,01/12/2011 00,28,ug/m3
5000024,111,01/12/2011 00,02/12/2011 00,50,ug/m3
5000024,111,02/12/2011 00,03/12/2011 00,86,ug/m3
5000024,111,03/12/2011 00,04/12/2011 00,82,ug/m3
5000024,111,04/12/2011 00,05/12/2011 00,59,ug/m3
5000024,111,05/12/2011 00,06/12/2011 00,52,ug/m3
5000024,111,06/12/2011 00,07/12/2011 00,31,ug/m3
5000024,111,07/12/2011 00,08/12/2011 00,35,ug/m3
5000024,111,08/12/2011 00,09/12/2011 00,38,ug/m3
5000024,111,09/12/2011 00,10/12/2011 00,57,ug/m3
5000024,111,10/12/2011 00,11/12/2011 00,67,ug/m3
5000024,111,11/12/2011 00,12/12/2011 00,67,ug/m3
5000024,111,12/12/2011 00,13/12/2011 00,68,ug/m3
5000024,111,13/12/2011 00,14/12/2011 00,56,ug/m3
5000024,111,14/12/2011 00,15/12/2011 00,54,ug/m3
5000024,111,15/12/2011 00,16/12/2011 00,39,ug/m3
5000024,111,16/12/2011 00,17/12/2011 00,34,ug/m3
5000024,111,17/12/2011 00,18/12/2011 00,7,ug/m3
5000024,111,18/12/2011 00,19/12/2011 00,21,ug/m3
5000024,111,19/12/2011 00,20/12/2011 00,27,ug/m3
5000024,111,20/12/2011 00,21/12/2011 00,28,ug/m3
5000024,111,21/12/2011 00,22/12/2011 00,46,ug/m3
5000024,111,22/12/2011 00,23/12/2011 00,66,ug/m3
5000024,111,23/12/2011 00,24/12/2011 00,72,ug/m3
5000024,111,24/12/2011 00,25/12/2011 00,78,ug/m3
5000024,111,25/12/2011 00,26/12/2011 00,56,ug/m3
5000024,111,26/12/2011 00,27/12/2011 00,38,ug/m3
5000024,111,29/12/2011 00,30/12/2011 00,76,ug/m3
5000024,111,30/12/2011 00,31/12/2011 00,60,ug/m3
5000024,111,31/12/2011 00,01/01/2012 00,30,ug/m3
