COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
9000021,7,30/12/2013 12,30/12/2013 13,20,ug/m3
9000021,7,30/12/2013 13,30/12/2013 14,20,ug/m3
9000021,7,30/12/2013 14,30/12/2013 15,24,ug/m3
9000021,7,30/12/2013 15,30/12/2013 16,26,ug/m3
9000021,7,30/12/2013 16,30/12/2013 17,18,ug/m3
9000021,7,30/12/2013 17,30/12/2013 18,12,ug/m3
9000021,7,30/12/2013 18,30/12/2013 19,20,ug/m3
9000021,7,30/12/2013 19,30/12/2013 20,30,ug/m3
9000021,7,30/12/2013 20,30/12/2013 21,36,ug/m3
9000021,7,30/12/2013 21,30/12/2013 22,36,ug/m3
9000021,7,30/12/2013 22,30/12/2013 23,28,ug/m3
9000021,7,30/12/2013 23,31/12/2013 00,18,ug/m3
9000021,7,31/12/2013 00,31/12/2013 01,12,ug/m3
9000021,7,31/12/2013 01,31/12/2013 02,14,ug/m3
9000021,7,31/12/2013 02,31/12/2013 03,14,ug/m3
9000021,7,31/12/2013 03,31/12/2013 04,12,ug/m3
9000021,7,31/12/2013 04,31/12/2013 05,12,ug/m3
9000021,7,31/12/2013 05,31/12/2013 06,16,ug/m3
9000021,7,31/12/2013 06,31/12/2013 07,20,ug/m3
9000021,7,31/12/2013 07,31/12/2013 08,20,ug/m3
9000021,7,31/12/2013 08,31/12/2013 09,20,ug/m3
9000021,7,31/12/2013 09,31/12/2013 10,26,ug/m3
9000021,7,31/12/2013 10,31/12/2013 11,30,ug/m3
9000021,7,31/12/2013 11,31/12/2013 12,36,ug/m3
9000021,7,31/12/2013 12,31/12/2013 13,38,ug/m3
9000021,7,31/12/2013 13,31/12/2013 14,40,ug/m3
9000021,7,31/12/2013 14,31/12/2013 15,42,ug/m3
9000021,7,31/12/2013 15,31/12/2013 16,40,ug/m3
9000021,7,31/12/2013 16,31/12/2013 17,30,ug/m3
9000021,7,31/12/2013 17,31/12/2013 18,18,ug/m3
9000021,7,31/12/2013 18,31/12/2013 19,14,ug/m3
9000021,7,31/12/2013 19,31/12/2013 20,14,ug/m3
9000021,7,31/12/2013 20,31/12/2013 21,12,ug/m3
9000021,7,31/12/2013 21,31/12/2013 22,16,ug/m3
9000021,7,31/12/2013 22,31/12/2013 23,16,ug/m3
9000021,7,31/12/2013 23,01/01/2014 00,14,ug/m3
