COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
4000110,9,01/01/2015 00,01/01/2015 01,39,ug/m3
4000110,9,01/01/2015 01,01/01/2015 02,32,ug/m3
4000110,9,01/01/2015 02,01/01/2015 03,30,ug/m3
4000110,9,01/01/2015 03,01/01/2015 04,35,ug/m3
4000110,9,01/01/2015 04,01/01/2015 05,36,ug/m3
4000110,9,01/01/2015 05,01/01/2015 06,32,ug/m3
4000110,9,01/01/2015 06,01/01/2015 07,30,ug/m3
4000110,9,01/01/2015 07,01/01/2015 08,28,ug/m3
4000110,9,01/01/2015 08,01/01/2015 09,26,ug/m3
4000110,9,01/01/2015 09,01/01/2015 10,24,ug/m3
4000110,9,01/01/2015 10,01/01/2015 11,25,ug/m3
4000110,9,01/01/2015 11,01/01/2015 12,68,ug/m3
4000110,9,01/01/2015 12,01/01/2015 13,83,ug/m3
4000110,9,01/01/2015 13,01/01/2015 14,90,ug/m3
4000110,9,01/01/2015 14,01/01/2015 15,95,ug/m3
4000110,9,01/01/2015 15,01/01/2015 16,137,ug/m3
4000110,9,01/01/2015 16,01/01/2015 17,140,ug/m3
4000110,9,01/01/2015 17,01/01/2015 18,84,ug/m3
4000110,9,01/01/2015 18,01/01/2015 19,83,ug/m3
4000110,9,01/01/2015 19,01/01/2015 20,144,ug/m3
4000110,9,01/01/2015 20,01/01/2015 21,94,ug/m3
4000110,9,01/01/2015 21,01/01/2015 22,96,ug/m3
4000110,9,01/01/2015 22,01/01/2015 23,165,ug/m3
4000110,9,01/01/2015 23,02/01/2015 00,99,ug/m3
4000110,9,02/01/2015 00,02/01/2015 01,51,ug/m3
4000110,9,02/01/2015 01,02/01/2015 02,52,ug/m3
4000110,9,02/01/2015 02,02/01/2015 03,62,ug/m3
4000110,9,02/01/2015 03,02/01/2015 04,57,ug/m3
4000110,9,02/01/2015 04,02/01/2015 05,40,ug/m3
4000110,9,02/01/2015 05,02/01/2015 06,43,ug/m3
4000110,9,02/01/2015 06,02/01/2015 07,57,ug/m3
4000110,9,02/01/2015 07,02/01/2015 08,79,ug/m3
4000110,9,02/01/2015 08,02/01/2015 09,101,ug/m3
4000110,9,02/01/2015 09,02/01/2015 10,131,ug/m3
4000110,9,02/01/2015 10,02/01/2015 11,232,ug/m3
4000110,9,02/01/2015 11,02/01/2015 12,245,ug/m3
4000110,9,02/01/2015 12,02/01/2015 13,198,ug/m3
4000110,9,02/01/2015 13,02/01/2015 14,164,ug/m3
4000110,9,02/01/2015 14,02/01/2015 15,198,ug/m3
4000110,9,02/01/2015 15,02/01/2015 16,260,ug/m3
4000110,9,02/01/2015 16,02/01/2015 17,268,ug/m3
4000110,9,02/01/2015 17,02/01/2015 18,119,ug/m3
4000110,9,02/01/2015 18,02/01/2015 19,102,ug/m3
4000110,9,02/01/2015 19,02/01/2015 20,101,ug/m3
4000110,9,02/01/2015 20,02/01/2015 21,153,ug/m3
4000110,9,02/01/2015 21,02/01/2015 22,190,ug/m3
4000110,9,02/01/2015 22,02/01/2015 23,142,ug/m3
4000110,9,02/01/2015 23,03/01/2015 00,76,ug/m3
4000110,9,03/01/2015 00,03/01/2015 01,73,ug/m3
4000110,9,03/01/2015 01,03/01/2015 02,62,ug/m3
4000110,9,03/01/2015 02,03/01/2015 03,57,ug/m3
4000110,9,03/01/2015 03,03/01/2015 04,46,ug/m3
4000110,9,03/01/2015 04,03/01/2015 05,54,ug/m3
4000110,9,03/01/2015 05,03/01/2015 06,50,ug/m3
4000110,9,03/01/2015 06,03/01/2015 07,61,ug/m3
4000110,9,03/01/2015 07,03/01/2015 08,73,ug/m3
4000110,9,03/01/2015 08,03/01/2015 09,86,ug/m3
4000110,9,03/01/2015 09,03/01/2015 10,186,ug/m3
4000110,9,03/01/2015 10,03/01/2015 11,301,ug/m3
4000110,9,03/01/2015 11,03/01/2015 12,276,ug/m3
4000110,9,03/01/2015 12,03/01/2015 13,250,ug/m3
4000110,9,03/01/2015 13,03/01/2015 14,218,ug/m3
4000110,9,03/01/2015 14,03/01/2015 15,213,ug/m3
4000110,9,03/01/2015 15,03/01/2015 16,291,ug/m3
4000110,9,03/01/2015 16,03/01/2015 17,295,ug/m3
4000110,9,03/01/2015 17,03/01/2015 18,209,ug/m3
4000110,9,03/01/2015 18,03/01/2015 19,145,ug/m3
4000110,9,03/01/2015 19,03/01/2015 20,155,ug/m3
4000110,9,03/01/2015 20,03/01/2015 21,307,ug/m3
4000110,9,03/01/2015 21,03/01/2015 22,141,ug/m3
4000110,9,03/01/2015 22,03/01/2015 23,156,ug/m3
4000110,9,03/01/2015 23,04/01/2015 00,137,ug/m3
4000110,9,04/01/2015 00,04/01/2015 01,132,ug/m3
4000110,9,04/01/2015 01,04/01/2015 02,93,ug/m3
4000110,9,04/01/2015 02,04/01/2015 03,114,ug/m3
4000110,9,04/01/2015 03,04/01/2015 04,64,ug/m3
4000110,9,04/01/2015 04,04/01/2015 05,65,ug/m3
4000110,9,04/01/2015 05,04/01/2015 06,76,ug/m3
4000110,9,04/01/2015 06,04/01/2015 07,91,ug/m3
4000110,9,04/01/2015 07,04/01/2015 08,106,ug/m3
4000110,9,04/01/2015 08,04/01/2015 09,96,ug/m3
4000110,9,04/01/2015 09,04/01/2015 10,98,ug/m3
4000110,9,04/01/2015 10,04/01/2015 11,164,ug/m3
4000110,9,04/01/2015 11,04/01/2015 12,100,ug/m3
4000110,9,04/01/2015 12,04/01/2015 13,106,ug/m3
4000110,9,04/01/2015 13,04/01/2015 14,83,ug/m3
4000110,9,04/01/2015 14,04/01/2015 15,89,ug/m3
4000110,9,04/01/2015 15,04/01/2015 16,138,ug/m3
