COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
5000020,9,01/01/2017 00,01/01/2017 01,237,ug/m3
5000020,9,01/01/2017 02,01/01/2017 03,73,ug/m3
5000020,9,01/01/2017 03,01/01/2017 04,74,ug/m3
5000020,9,01/01/2017 04,01/01/2017 05,58,ug/m3
5000020,9,01/01/2017 05,01/01/2017 06,56,ug/m3
5000020,9,01/01/2017 06,01/01/2017 07,41,ug/m3
5000020,9,01/01/2017 07,01/01/2017 08,55,ug/m3
5000020,9,01/01/2017 08,01/01/2017 09,54,ug/m3
5000020,9,01/01/2017 09,01/01/2017 10,52,ug/m3
5000020,9,01/01/2017 10,01/01/2017 11,58,ug/m3
5000020,9,01/01/2017 11,01/01/2017 12,55,ug/m3
5000020,9,01/01/2017 12,01/01/2017 13,41,ug/m3
5000020,9,01/01/2017 13,01/01/2017 14,35,ug/m3
5000020,9,01/01/2017 14,01/01/2017 15,42,ug/m3
5000020,9,01/01/2017 15,01/01/2017 16,57,ug/m3
5000020,9,01/01/2017 16,01/01/2017 17,118,ug/m3
5000020,9,01/01/2017 17,01/01/2017 18,150,ug/m3
5000020,9,01/01/2017 18,01/01/2017 19,200,ug/m3
5000020,9,01/01/2017 19,01/01/2017 20,207,ug/m3
5000020,9,01/01/2017 20,01/01/2017 21,268,ug/m3
5000020,9,01/01/2017 21,01/01/2017 22,385,ug/m3
5000020,9,01/01/2017 22,01/01/2017 23,340,ug/m3
5000020,9,01/01/2017 23,02/01/2017 00,292,ug/m3
5000020,9,02/01/2017 00,02/01/2017 01,283,ug/m3
5000020,9,02/01/2017 02,02/01/2017 03,150,ug/m3
5000020,9,02/01/2017 03,02/01/2017 04,194,ug/m3
5000020,9,02/01/2017 04,02/01/2017 05,108,ug/m3
5000020,9,02/01/2017 05,02/01/2017 06,139,ug/m3
5000020,9,02/01/2017 06,02/01/2017 07,142,ug/m3
5000020,9,02/01/2017 07,02/01/2017 08,138,ug/m3
5000020,9,02/01/2017 08,02/01/2017 09,198,ug/m3
5000020,9,02/01/2017 09,02/01/2017 10,129,ug/m3
5000020,9,02/01/2017 10,02/01/2017 11,109,ug/m3
5000020,9,02/01/2017 11,02/01/2017 12,108,ug/m3
5000020,9,02/01/2017 12,02/01/2017 13,74,ug/m3
5000020,9,02/01/2017 13,02/01/2017 14,68,ug/m3
5000020,9,02/01/2017 14,02/01/2017 15,68,ug/m3
5000020,9,02/01/2017 15,02/01/2017 16,82,ug/m3
5000020,9,02/01/2017 16,02/01/2017 17,190,ug/m3
5000020,9,02/01/2017 17,02/01/2017 18,300,ug/m3
5000020,9,02/01/2017 18,02/01/2017 19,286,ug/m3
5000020,9,02/01/2017 19,02/01/2017 20,402,ug/m3
5000020,9,02/01/2017 20,02/01/2017 21,367,ug/m3
5000020,9,02/01/2017 21,02/01/2017 22,215,ug/m3
5000020,9,02/01/2017 22,02/01/2017 23,256,ug/m3
5000020,9,02/01/2017 23,03/01/2017 00,327,ug/m3
5000020,9,03/01/2017 00,03/01/2017 01,396,ug/m3
5000020,9,03/01/2017 02,03/01/2017 03,215,ug/m3
5000020,9,03/01/2017 03,03/01/2017 04,273,ug/m3
5000020,9,03/01/2017 04,03/01/2017 05,182,ug/m3
5000020,9,03/01/2017 05,03/01/2017 06,211,ug/m3
5000020,9,03/01/2017 06,03/01/2017 07,271,ug/m3
5000020,9,03/01/2017 07,03/01/2017 08,270,ug/m3
5000020,9,03/01/2017 08,03/01/2017 09,619,ug/m3
5000020,9,03/01/2017 09,03/01/2017 10,292,ug/m3
5000020,9,03/01/2017 10,03/01/2017 11,154,ug/m3
5000020,9,03/01/2017 11,03/01/2017 12,150,ug/m3
5000020,9,03/01/2017 12,03/01/2017 13,128,ug/m3
5000020,9,03/01/2017 13,03/01/2017 14,148,ug/m3
5000020,9,03/01/2017 14,03/01/2017 15,90,ug/m3
5000020,9,03/01/2017 15,03/01/2017 16,96,ug/m3
5000020,9,03/01/2017 16,03/01/2017 17,153,ug/m3
5000020,9,03/01/2017 17,03/01/2017 18,347,ug/m3
5000020,9,03/01/2017 18,03/01/2017 19,490,ug/m3
5000020,9,03/01/2017 19,03/01/2017 20,410,ug/m3
5000020,9,03/01/2017 20,03/01/2017 21,395,ug/m3
5000020,9,03/01/2017 21,03/01/2017 22,209,ug/m3
5000020,9,03/01/2017 22,03/01/2017 23,89,ug/m3
5000020,9,03/01/2017 23,04/01/2017 00,114,ug/m3
5000020,9,04/01/2017 00,04/01/2017 01,92,ug/m3
5000020,9,04/01/2017 02,04/01/2017 03,55,ug/m3
5000020,9,04/01/2017 03,04/01/2017 04,85,ug/m3
5000020,9,04/01/2017 04,04/01/2017 05,67,ug/m3
5000020,9,04/01/2017 05,04/01/2017 06,81,ug/m3
5000020,9,04/01/2017 06,04/01/2017 07,111,ug/m3
5000020,9,04/01/2017 07,04/01/2017 08,99,ug/m3
5000020,9,04/01/2017 08,04/01/2017 09,119,ug/m3
5000020,9,04/01/2017 09,04/01/2017 10,99,ug/m3
5000020,9,04/01/2017 10,04/01/2017 11,125,ug/m3
5000020,9,04/01/2017 11,04/01/2017 12,93,ug/m3
5000020,9,04/01/2017 12,04/01/2017 13,81,ug/m3
5000020,9,04/01/2017 13,04/01/2017 14,72,ug/m3
5000020,9,04/01/2017 14,04/01/2017 15,66,ug/m3
5000020,9,04/01/2017 15,04/01/2017 16,77,ug/m3
5000020,9,04/01/2017 16,04/01/2017 17,93,ug/m3
5000020,9,04/01/2017 17,04/01/2017 18,98,ug/m3
5000020,9,04/01/2017 18,04/01/2017 19,86,ug/m3
5000020,9,04/01/2017 19,04/01/2017 20,84,ug/m3
5000020,9,04/01/2017 20,04/01/2017 21,109,ug/m3
5000020,9,04/01/2017 21,04/01/2017 22,91,ug/m3
5000020,9,04/01/2017 22,04/01/2017 23,89,ug/m3
5000020,9,04/01/2017 23,05/01/2017 00,92,ug/m3
5000020,9,05/01/2017 00,05/01/2017 01,77,ug/m3
5000020,9,05/01/2017 02,05/01/2017 03,119,ug/m3
5000020,9,05/01/2017 03,05/01/2017 04,103,ug/m3
5000020,9,05/01/2017 04,05/01/2017 05,45,ug/m3
5000020,9,05/01/2017 05,05/01/2017 06,35,ug/m3
5000020,9,05/01/2017 06,05/01/2017 07,43,ug/m3
5000020,9,05/01/2017 07,05/01/2017 08,58,ug/m3
5000020,9,05/01/2017 08,05/01/2017 09,50,ug/m3
5000020,9,05/01/2017 09,05/01/2017 10,52,ug/m3
5000020,9,05/01/2017 10,05/01/2017 11,41,ug/m3
5000020,9,05/01/2017 11,05/01/2017 12,41,ug/m3
5000020,9,05/01/2017 12,05/01/2017 13,37,ug/m3
5000020,9,05/01/2017 13,05/01/2017 14,35,ug/m3
5000020,9,05/01/2017 14,05/01/2017 15,37,ug/m3
5000020,9,05/01/2017 15,05/01/2017 16,53,ug/m3
5000020,9,05/01/2017 16,05/01/2017 17,70,ug/m3
5000020,9,05/01/2017 17,05/01/2017 18,73,ug/m3
5000020,9,05/01/2017 18,05/01/2017 19,80,ug/m3
5000020,9,05/01/2017 19,05/01/2017 20,103,ug/m3
5000020,9,05/01/2017 20,05/01/2017 21,204,ug/m3
5000020,9,05/01/2017 21,05/01/2017 22,127,ug/m3
5000020,9,05/01/2017 22,05/01/2017 23,121,ug/m3
5000020,9,05/01/2017 23,06/01/2017 00,84,ug/m3
5000020,9,06/01/2017 00,06/01/2017 01,44,ug/m3
5000020,9,06/01/2017 02,06/01/2017 03,39,ug/m3
5000020,9,06/01/2017 03,06/01/2017 04,32,ug/m3
5000020,9,06/01/2017 04,06/01/2017 05,35,ug/m3
5000020,9,06/01/2017 05,06/01/2017 06,42,ug/m3
5000020,9,06/01/2017 06,06/01/2017 07,45,ug/m3
5000020,9,06/01/2017 07,06/01/2017 08,81,ug/m3
5000020,9,06/01/2017 08,06/01/2017 09,54,ug/m3
5000020,9,06/01/2017 09,06/01/2017 10,59,ug/m3
5000020,9,06/01/2017 10,06/01/2017 11,55,ug/m3
5000020,9,06/01/2017 11,06/01/2017 12,36,ug/m3
5000020,9,06/01/2017 12,06/01/2017 13,21,ug/m3
5000020,9,06/01/2017 13,06/01/2017 14,16,ug/m3
5000020,9,06/01/2017 14,06/01/2017 15,14,ug/m3
5000020,9,06/01/2017 15,06/01/2017 16,18,ug/m3
5000020,9,06/01/2017 16,06/01/2017 17,49,ug/m3
5000020,9,06/01/2017 17,06/01/2017 18,109,ug/m3
5000020,9,06/01/2017 18,06/01/2017 19,137,ug/m3
5000020,9,06/01/2017 19,06/01/2017 20,129,ug/m3
5000020,9,06/01/2017 20,06/01/2017 21,172,ug/m3
5000020,9,06/01/2017 21,06/01/2017 22,204,ug/m3
5000020,9,06/01/2017 22,06/01/2017 23,193,ug/m3
5000020,9,06/01/2017 23,07/01/2017 00,205,ug/m3
