COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
7000041,7,21/12/2010 00,21/12/2010 01,3,ug/m3
7000041,7,21/12/2010 02,21/12/2010 03,3,ug/m3
7000041,7,21/12/2010 03,21/12/2010 04,3,ug/m3
7000041,7,21/12/2010 04,21/12/2010 05,3,ug/m3
7000041,7,21/12/2010 05,21/12/2010 06,3,ug/m3
7000041,7,21/12/2010 06,21/12/2010 07,2,ug/m3
7000041,7,21/12/2010 07,21/12/2010 08,3,ug/m3
7000041,7,21/12/2010 08,21/12/2010 09,3,ug/m3
7000041,7,21/12/2010 09,21/12/2010 10,3,ug/m3
7000041,7,21/12/2010 10,21/12/2010 11,3,ug/m3
7000041,7,21/12/2010 11,21/12/2010 12,4,ug/m3
7000041,7,21/12/2010 12,21/12/2010 13,4,ug/m3
7000041,7,21/12/2010 13,21/12/2010 14,6,ug/m3
7000041,7,21/12/2010 14,21/12/2010 15,5,ug/m3
7000041,7,21/12/2010 15,21/12/2010 16,3,ug/m3
7000041,7,21/12/2010 16,21/12/2010 17,3,ug/m3
7000041,7,21/12/2010 17,21/12/2010 18,3,ug/m3
7000041,7,21/12/2010 18,21/12/2010 19,3,ug/m3
7000041,7,21/12/2010 19,21/12/2010 20,3,ug/m3
7000041,7,21/12/2010 20,21/12/2010 21,3,ug/m3
7000041,7,21/12/2010 21,21/12/2010 22,3,ug/m3
7000041,7,21/12/2010 22,21/12/2010 23,2,ug/m3
7000041,7,21/12/2010 23,22/12/2010 00,2,ug/m3
7000041,7,22/12/2010 00,22/12/2010 01,2,ug/m3
7000041,7,22/12/2010 02,22/12/2010 03,2,ug/m3
7000041,7,22/12/2010 03,22/12/2010 04,2,ug/m3
7000041,7,22/12/2010 04,22/12/2010 05,2,ug/m3
7000041,7,22/12/2010 05,22/12/2010 06,2,ug/m3
7000041,7,22/12/2010 06,22/12/2010 07,2,ug/m3
7000041,7,22/12/2010 07,22/12/2010 08,2,ug/m3
7000041,7,22/12/2010 08,22/12/2010 09,2,ug/m3
7000041,7,22/12/2010 09,22/12/2010 10,3,ug/m3
7000041,7,22/12/2010 10,22/12/2010 11,3,ug/m3
7000041,7,22/12/2010 11,22/12/2010 12,5,ug/m3
7000041,7,22/12/2010 12,22/12/2010 13,6,ug/m3
7000041,7,22/12/2010 13,22/12/2010 14,6,ug/m3
7000041,7,22/12/2010 14,22/12/2010 15,6,ug/m3
7000041,7,22/12/2010 15,22/12/2010 16,5,ug/m3
7000041,7,22/12/2010 16,22/12/2010 17,3,ug/m3
7000041,7,22/12/2010 17,22/12/2010 18,2,ug/m3
7000041,7,22/12/2010 18,22/12/2010 19,2,ug/m3
7000041,7,22/12/2010 19,22/12/2010 20,2,ug/m3
7000041,7,22/12/2010 20,22/12/2010 21,3,ug/m3
7000041,7,22/12/2010 21,22/12/2010 22,2,ug/m3
7000041,7,22/12/2010 22,22/12/2010 23,2,ug/m3
7000041,7,22/12/2010 23,23/12/2010 00,2,ug/m3
7000041,7,23/12/2010 00,23/12/2010 01,2,ug/m3
7000041,7,23/12/2010 02,23/12/2010 03,2,ug/m3
7000041,7,23/12/2010 03,23/12/2010 04,2,ug/m3
7000041,7,23/12/2010 04,23/12/2010 05,2,ug/m3
7000041,7,23/12/2010 05,23/12/2010 06,2,ug/m3
7000041,7,23/12/2010 06,23/12/2010 07,2,ug/m3
7000041,7,23/12/2010 07,23/12/2010 08,2,ug/m3
7000041,7,23/12/2010 08,23/12/2010 09,2,ug/m3
7000041,7,23/12/2010 09,23/12/2010 10,2,ug/m3
7000041,7,23/12/2010 10,23/12/2010 11,2,ug/m3
7000041,7,23/12/2010 11,23/12/2010 12,2,ug/m3
7000041,7,23/12/2010 12,23/12/2010 13,2,ug/m3
7000041,7,23/12/2010 13,23/12/2010 14,2,ug/m3
7000041,7,23/12/2010 14,23/12/2010 15,2,ug/m3
7000041,7,23/12/2010 15,23/12/2010 16,2,ug/m3
7000041,7,23/12/2010 16,23/12/2010 17,2,ug/m3
7000041,7,23/12/2010 17,23/12/2010 18,2,ug/m3
7000041,7,23/12/2010 18,23/12/2010 19,2,ug/m3
7000041,7,23/12/2010 19,23/12/2010 20,2,ug/m3
7000041,7,23/12/2010 20,23/12/2010 21,2,ug/m3
7000041,7,23/12/2010 21,23/12/2010 22,2,ug/m3
7000041,7,23/12/2010 22,23/12/2010 23,2,ug/m3
7000041,7,23/12/2010 23,24/12/2010 00,2,ug/m3
7000041,7,24/12/2010 00,24/12/2010 01,2,ug/m3
7000041,7,24/12/2010 02,24/12/2010 03,2,ug/m3
7000041,7,24/12/2010 03,24/12/2010 04,2,ug/m3
7000041,7,24/12/2010 04,24/12/2010 05,2,ug/m3
7000041,7,24/12/2010 05,24/12/2010 06,2,ug/m3
7000041,7,24/12/2010 06,24/12/2010 07,2,ug/m3
7000041,7,24/12/2010 07,24/12/2010 08,2,ug/m3
7000041,7,24/12/2010 08,24/12/2010 09,2,ug/m3
7000041,7,24/12/2010 09,24/12/2010 10,2,ug/m3
7000041,7,24/12/2010 10,24/12/2010 11,2,ug/m3
7000041,7,24/12/2010 11,24/12/2010 12,3,ug/m3
7000041,7,24/12/2010 12,24/12/2010 13,3,ug/m3
