COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
3000006,9,01/01/2011 00,01/01/2011 01,378.3,ug/m3
3000006,9,01/01/2011 01,01/01/2011 02,595.4,ug/m3
3000006,9,01/01/2011 02,01/01/2011 03,425.5,ug/m3
3000006,9,01/01/2011 03,01/01/2011 04,279.9,ug/m3
3000006,9,01/01/2011 04,01/01/2011 05,129.9,ug/m3
3000006,9,01/01/2011 05,01/01/2011 06,93.8,ug/m3
3000006,9,01/01/2011 06,01/01/2011 07,110.3,ug/m3
3000006,9,01/01/2011 07,01/01/2011 08,138.2,ug/m3
3000006,9,01/01/2011 08,01/01/2011 09,114.6,ug/m3
3000006,9,01/01/2011 09,01/01/2011 10,90.1,ug/m3
3000006,9,01/01/2011 10,01/01/2011 11,88.2,ug/m3
3000006,9,01/01/2011 11,01/01/2011 12,117.7,ug/m3
3000006,9,01/01/2011 12,01/01/2011 13,131.5,ug/m3
3000006,9,01/01/2011 13,01/01/2011 14,126.7,ug/m3
3000006,9,01/01/2011 14,01/01/2011 15,146.7,ug/m3
3000006,9,01/01/2011 15,01/01/2011 16,151.9,ug/m3
3000006,9,01/01/2011 16,01/01/2011 17,168.7,ug/m3
3000006,9,01/01/2011 17,01/01/2011 18,284.5,ug/m3
3000006,9,01/01/2011 18,01/01/2011 19,512.4,ug/m3
3000006,9,01/01/2011 19,01/01/2011 20,256.2,ug/m3
3000006,9,01/01/2011 20,01/01/2011 21,197,ug/m3
3000006,9,01/01/2011 21,01/01/2011 22,178.7,ug/m3
3000006,9,01/01/2011 22,01/01/2011 23,187.1,ug/m3
3000006,9,01/01/2011 23,02/01/2011 00,141.8,ug/m3
3000006,9,02/01/2011 00,02/01/2011 01,139.9,ug/m3
3000006,9,02/01/2011 01,02/01/2011 02,118.3,ug/m3
3000006,9,02/01/2011 02,02/01/2011 03,91.9,ug/m3
3000006,9,02/01/2011 03,02/01/2011 04,151.4,ug/m3
3000006,9,02/01/2011 04,02/01/2011 05,145.5,ug/m3
3000006,9,02/01/2011 05,02/01/2011 06,111.9,ug/m3
3000006,9,02/01/2011 06,02/01/2011 07,131.3,ug/m3
3000006,9,02/01/2011 07,02/01/2011 08,95.4,ug/m3
3000006,9,02/01/2011 08,02/01/2011 09,80.5,ug/m3
3000006,9,02/01/2011 09,02/01/2011 10,94.7,ug/m3
3000006,9,02/01/2011 10,02/01/2011 11,128,ug/m3
3000006,9,02/01/2011 11,02/01/2011 12,105.3,ug/m3
3000006,9,02/01/2011 12,02/01/2011 13,100.8,ug/m3
3000006,9,02/01/2011 13,02/01/2011 14,101,ug/m3
3000006,9,02/01/2011 14,02/01/2011 15,105.8,ug/m3
3000006,9,02/01/2011 15,02/01/2011 16,114.7,ug/m3
3000006,9,02/01/2011 16,02/01/2011 17,126,ug/m3
3000006,9,02/01/2011 17,02/01/2011 18,142.5,ug/m3
3000006,9,02/01/2011 18,02/01/2011 19,182.7,ug/m3
3000006,9,02/01/2011 19,02/01/2011 20,169,ug/m3
3000006,9,02/01/2011 20,02/01/2011 21,173.6,ug/m3
3000006,9,02/01/2011 21,02/01/2011 22,160.5,ug/m3
3000006,9,02/01/2011 22,02/01/2011 23,133.6,ug/m3
3000006,9,02/01/2011 23,03/01/2011 00,124.1,ug/m3
3000006,9,03/01/2011 00,03/01/2011 01,111.8,ug/m3
3000006,9,03/01/2011 01,03/01/2011 02,98.5,ug/m3
3000006,9,03/01/2011 02,03/01/2011 03,81.4,ug/m3
3000006,9,03/01/2011 03,03/01/2011 04,89.5,ug/m3
3000006,9,03/01/2011 04,03/01/2011 05,86.1,ug/m3
3000006,9,03/01/2011 05,03/01/2011 06,101,ug/m3
3000006,9,03/01/2011 06,03/01/2011 07,148.4,ug/m3
3000006,9,03/01/2011 07,03/01/2011 08,188.9,ug/m3
3000006,9,03/01/2011 08,03/01/2011 09,192.4,ug/m3
3000006,9,03/01/2011 09,03/01/2011 10,181.7,ug/m3
3000006,9,03/01/2011 10,03/01/2011 11,141.3,ug/m3
3000006,9,03/01/2011 11,03/01/2011 12,75.4,ug/m3
3000006,9,03/01/2011 12,03/01/2011 13,46.4,ug/m3
3000006,9,03/01/2011 13,03/01/2011 14,44.4,ug/m3
3000006,9,03/01/2011 14,03/01/2011 15,30,ug/m3
3000006,9,03/01/2011 15,03/01/2011 16,36.9,ug/m3
3000006,9,03/01/2011 16,03/01/2011 17,41.3,ug/m3
3000006,9,03/01/2011 17,03/01/2011 18,102.3,ug/m3
3000006,9,03/01/2011 18,03/01/2011 19,135.3,ug/m3
3000006,9,03/01/2011 19,03/01/2011 20,523.6,ug/m3
3000006,9,03/01/2011 20,03/01/2011 21,473.3,ug/m3
3000006,9,03/01/2011 21,03/01/2011 22,238.6,ug/m3
3000006,9,03/01/2011 22,03/01/2011 23,130.4,ug/m3
3000006,9,03/01/2011 23,04/01/2011 00,138.3,ug/m3
3000006,9,04/01/2011 00,04/01/2011 01,128.5,ug/m3
3000006,9,04/01/2011 01,04/01/2011 02,49.9,ug/m3
3000006,9,04/01/2011 02,04/01/2011 03,57.2,ug/m3
3000006,9,04/01/2011 03,04/01/2011 04,52.3,ug/m3
3000006,9,04/01/2011 04,04/01/2011 05,38.9,ug/m3
3000006,9,04/01/2011 05,04/01/2011 06,70.7,ug/m3
3000006,9,04/01/2011 06,04/01/2011 07,195,ug/m3
3000006,9,04/01/2011 07,04/01/2011 08,295.3,ug/m3
3000006,9,04/01/2011 08,04/01/2011 09,379.7,ug/m3
3000006,9,04/01/2011 09,04/01/2011 10,272,ug/m3
3000006,9,04/01/2011 10,04/01/2011 11,291.8,ug/m3
3000006,9,04/01/2011 11,04/01/2011 12,237.1,ug/m3
3000006,9,04/01/2011 12,04/01/2011 13,174.9,ug/m3
3000006,9,04/01/2011 13,04/01/2011 14,89.6,ug/m3
3000006,9,04/01/2011 14,04/01/2011 15,78.5,ug/m3
3000006,9,04/01/2011 15,04/01/2011 16,84.2,ug/m3
3000006,9,04/01/2011 16,04/01/2011 17,92,ug/m3
3000006,9,04/01/2011 17,04/01/2011 18,159.1,ug/m3
3000006,9,04/01/2011 18,04/01/2011 19,170.8,ug/m3
3000006,9,04/01/2011 19,04/01/2011 20,228.6,ug/m3
3000006,9,04/01/2011 20,04/01/2011 21,160.1,ug/m3
3000006,9,04/01/2011 21,04/01/2011 22,161.6,ug/m3
3000006,9,04/01/2011 22,04/01/2011 23,162,ug/m3
3000006,9,04/01/2011 23,05/01/2011 00,147,ug/m3
3000006,9,05/01/2011 00,05/01/2011 01,156.2,ug/m3
3000006,9,05/01/2011 01,05/01/2011 02,144,ug/m3
3000006,9,05/01/2011 02,05/01/2011 03,153.2,ug/m3
3000006,9,05/01/2011 03,05/01/2011 04,121.7,ug/m3
3000006,9,05/01/2011 04,05/01/2011 05,116.4,ug/m3
3000006,9,05/01/2011 05,05/01/2011 06,135.9,ug/m3
3000006,9,05/01/2011 06,05/01/2011 07,133.8,ug/m3
3000006,9,05/01/2011 07,05/01/2011 08,195.9,ug/m3
3000006,9,05/01/2011 08,05/01/2011 09,228.3,ug/m3
3000006,9,05/01/2011 09,05/01/2011 10,226.6,ug/m3
3000006,9,05/01/2011 10,05/01/2011 11,235.7,ug/m3
3000006,9,05/01/2011 11,05/01/2011 12,198.4,ug/m3
3000006,9,05/01/2011 12,05/01/2011 13,210.6,ug/m3
3000006,9,05/01/2011 13,05/01/2011 14,190.6,ug/m3
3000006,9,05/01/2011 14,05/01/2011 15,187.9,ug/m3
3000006,9,05/01/2011 15,05/01/2011 16,228.7,ug/m3
3000006,9,05/01/2011 16,05/01/2011 17,169.8,ug/m3
3000006,9,05/01/2011 17,05/01/2011 18,151.3,ug/m3
3000006,9,05/01/2011 18,05/01/2011 19,175.1,ug/m3
3000006,9,05/01/2011 19,05/01/2011 20,165.9,ug/m3
3000006,9,05/01/2011 20,05/01/2011 21,162.4,ug/m3
3000006,9,05/01/2011 21,05/01/2011 22,175.8,ug/m3
3000006,9,05/01/2011 22,05/01/2011 23,177.8,ug/m3
3000006,9,05/01/2011 23,06/01/2011 00,104.9,ug/m3
3000006,9,06/01/2011 00,06/01/2011 01,128.6,ug/m3
3000006,9,06/01/2011 01,06/01/2011 02,132.6,ug/m3
3000006,9,06/01/2011 02,06/01/2011 03,132.2,ug/m3
3000006,9,06/01/2011 03,06/01/2011 04,130.7,ug/m3
3000006,9,06/01/2011 04,06/01/2011 05,136.1,ug/m3
3000006,9,06/01/2011 05,06/01/2011 06,137.4,ug/m3
3000006,9,06/01/2011 06,06/01/2011 07,144.3,ug/m3
3000006,9,06/01/2011 07,06/01/2011 08,137.9,ug/m3
3000006,9,06/01/2011 08,06/01/2011 09,87.3,ug/m3
3000006,9,06/01/2011 09,06/01/2011 10,49.8,ug/m3
3000006,9,06/01/2011 10,06/01/2011 11,56.4,ug/m3
3000006,9,06/01/2011 11,06/01/2011 12,48.7,ug/m3
3000006,9,06/01/2011 12,06/01/2011 13,70.2,ug/m3
3000006,9,06/01/2011 13,06/01/2011 14,76.3,ug/m3
3000006,9,06/01/2011 14,06/01/2011 15,63.1,ug/m3
3000006,9,06/01/2011 15,06/01/2011 16,72.8,ug/m3
3000006,9,06/01/2011 16,06/01/2011 17,71,ug/m3
3000006,9,06/01/2011 17,06/01/2011 18,81.8,ug/m3
3000006,9,06/01/2011 18,06/01/2011 19,71,ug/m3
3000006,9,06/01/2011 19,06/01/2011 20,69.7,ug/m3
3000006,9,06/01/2011 20,06/01/2011 21,111.6,ug/m3
3000006,9,06/01/2011 21,06/01/2011 22,104.9,ug/m3
3000006,9,06/01/2011 22,06/01/2011 23,103.9,ug/m3
3000006,9,06/01/2011 23,07/01/2011 00,102.1,ug/m3
3000006,9,07/01/2011 00,07/01/2011 01,86.2,ug/m3
3000006,9,07/01/2011 01,07/01/2011 02,79.6,ug/m3
3000006,9,07/01/2011 02,07/01/2011 03,77.3,ug/m3
3000006,9,07/01/2011 03,07/01/2011 04,79.7,ug/m3
3000006,9,07/01/2011 04,07/01/2011 05,71.3,ug/m3
3000006,9,07/01/2011 05,07/01/2011 06,68.5,ug/m3
3000006,9,07/01/2011 06,07/01/2011 07,89,ug/m3
3000006,9,07/01/2011 07,07/01/2011 08,95,ug/m3
3000006,9,07/01/2011 08,07/01/2011 09,106.6,ug/m3
3000006,9,07/01/2011 09,07/01/2011 10,94.3,ug/m3
3000006,9,07/01/2011 10,07/01/2011 11,116.4,ug/m3
3000006,9,07/01/2011 11,07/01/2011 12,124.9,ug/m3
3000006,9,07/01/2011 12,07/01/2011 13,99.7,ug/m3
3000006,9,07/01/2011 13,07/01/2011 14,91.9,ug/m3
3000006,9,07/01/2011 14,07/01/2011 15,132.8,ug/m3
3000006,9,07/01/2011 15,07/01/2011 16,144.4,ug/m3
3000006,9,07/01/2011 16,07/01/2011 17,158,ug/m3
3000006,9,07/01/2011 17,07/01/2011 18,134.9,ug/m3
3000006,9,07/01/2011 18,07/01/2011 19,141.8,ug/m3
3000006,9,07/01/2011 19,07/01/2011 20,157.7,ug/m3
3000006,9,07/01/2011 20,07/01/2011 21,150.5,ug/m3
3000006,9,07/01/2011 21,07/01/2011 22,145.5,ug/m3
3000006,9,07/01/2011 22,07/01/2011 23,121.4,ug/m3
3000006,9,07/01/2011 23,08/01/2011 00,133.1,ug/m3
3000006,9,08/01/2011 00,08/01/2011 01,118.1,ug/m3
3000006,9,08/01/2011 01,08/01/2011 02,123.3,ug/m3
3000006,9,08/01/2011 02,08/01/2011 03,101.7,ug/m3
3000006,9,08/01/2011 03,08/01/2011 04,91.4,ug/m3
3000006,9,08/01/2011 04,08/01/2011 05,84.5,ug/m3
3000006,9,08/01/2011 05,08/01/2011 06,83.1,ug/m3
3000006,9,08/01/2011 06,08/01/2011 07,115.1,ug/m3
3000006,9,08/01/2011 07,08/01/2011 08,129.7,ug/m3
3000006,9,08/01/2011 08,08/01/2011 09,119.6,ug/m3
3000006,9,08/01/2011 09,08/01/2011 10,124.7,ug/m3
3000006,9,08/01/2011 10,08/01/2011 11,101.2,ug/m3
3000006,9,08/01/2011 11,08/01/2011 12,94,ug/m3
3000006,9,08/01/2011 12,08/01/2011 13,97.5,ug/m3
3000006,9,08/01/2011 13,08/01/2011 14,86.4,ug/m3
3000006,9,08/01/2011 14,08/01/2011 15,86.5,ug/m3
3000006,9,08/01/2011 15,08/01/2011 16,96.6,ug/m3
3000006,9,08/01/2011 16,08/01/2011 17,118.8,ug/m3
3000006,9,08/01/2011 17,08/01/2011 18,124.4,ug/m3
3000006,9,08/01/2011 18,08/01/2011 19,208.1,ug/m3
3000006,9,08/01/2011 19,08/01/2011 20,194.4,ug/m3
3000006,9,08/01/2011 20,08/01/2011 21,331.9,ug/m3
3000006,9,08/01/2011 21,08/01/2011 22,226.6,ug/m3
3000006,9,08/01/2011 22,08/01/2011 23,116.1,ug/m3
3000006,9,08/01/2011 23,09/01/2011 00,131.9,ug/m3
3000006,9,09/01/2011 00,09/01/2011 01,122.6,ug/m3
3000006,9,09/01/2011 01,09/01/2011 02,134.9,ug/m3
3000006,9,09/01/2011 02,09/01/2011 03,84.7,ug/m3
3000006,9,09/01/2011 03,09/01/2011 04,78.9,ug/m3
3000006,9,09/01/2011 04,09/01/2011 05,59.1,ug/m3
3000006,9,09/01/2011 05,09/01/2011 06,56.2,ug/m3
3000006,9,09/01/2011 06,09/01/2011 07,60.8,ug/m3
3000006,9,09/01/2011 07,09/01/2011 08,52.2,ug/m3
3000006,9,09/01/2011 08,09/01/2011 09,63.4,ug/m3
3000006,9,09/01/2011 09,09/01/2011 10,77.2,ug/m3
3000006,9,09/01/2011 10,09/01/2011 11,102.8,ug/m3
3000006,9,09/01/2011 11,09/01/2011 12,100.6,ug/m3
3000006,9,09/01/2011 12,09/01/2011 13,86.5,ug/m3
3000006,9,09/01/2011 13,09/01/2011 14,100.2,ug/m3
3000006,9,09/01/2011 14,09/01/2011 15,81,ug/m3
3000006,9,09/01/2011 15,09/01/2011 16,73.7,ug/m3
3000006,9,09/01/2011 16,09/01/2011 17,90.9,ug/m3
3000006,9,09/01/2011 17,09/01/2011 18,90,ug/m3
3000006,9,09/01/2011 18,09/01/2011 19,74.2,ug/m3
3000006,9,09/01/2011 19,09/01/2011 20,76.5,ug/m3
3000006,9,09/01/2011 20,09/01/2011 21,91.9,ug/m3
3000006,9,09/01/2011 21,09/01/2011 22,101.1,ug/m3
3000006,9,09/01/2011 22,09/01/2011 23,79.3,ug/m3
3000006,9,09/01/2011 23,10/01/2011 00,74.3,ug/m3
3000006,9,10/01/2011 00,10/01/2011 01,82,ug/m3
3000006,9,10/01/2011 01,10/01/2011 02,80.2,ug/m3
3000006,9,10/01/2011 02,10/01/2011 03,61.6,ug/m3
3000006,9,10/01/2011 03,10/01/2011 04,55.8,ug/m3
3000006,9,10/01/2011 04,10/01/2011 05,47.8,ug/m3
3000006,9,10/01/2011 05,10/01/2011 06,62,ug/m3
3000006,9,10/01/2011 06,10/01/2011 07,85.6,ug/m3
3000006,9,10/01/2011 07,10/01/2011 08,143.9,ug/m3
3000006,9,10/01/2011 08,10/01/2011 09,138.6,ug/m3
3000006,9,10/01/2011 09,10/01/2011 10,137,ug/m3
3000006,9,10/01/2011 10,10/01/2011 11,132.7,ug/m3
3000006,9,10/01/2011 11,10/01/2011 12,148.2,ug/m3
3000006,9,10/01/2011 12,10/01/2011 13,179.4,ug/m3
3000006,9,10/01/2011 13,10/01/2011 14,177.7,ug/m3
3000006,9,10/01/2011 14,10/01/2011 15,194,ug/m3
3000006,9,10/01/2011 15,10/01/2011 16,165.9,ug/m3
3000006,9,10/01/2011 16,10/01/2011 17,177,ug/m3
3000006,9,10/01/2011 17,10/01/2011 18,187.6,ug/m3
3000006,9,10/01/2011 18,10/01/2011 19,175.4,ug/m3
3000006,9,10/01/2011 19,10/01/2011 20,176,ug/m3
3000006,9,10/01/2011 20,10/01/2011 21,130.5,ug/m3
3000006,9,10/01/2011 21,10/01/2011 22,115.9,ug/m3
3000006,9,10/01/2011 22,10/01/2011 23,99.7,ug/m3
3000006,9,10/01/2011 23,11/01/2011 00,109.9,ug/m3
3000006,9,11/01/2011 00,11/01/2011 01,90.4,ug/m3
3000006,9,11/01/2011 01,11/01/2011 02,93.2,ug/m3
3000006,9,11/01/2011 02,11/01/2011 03,93.4,ug/m3
3000006,9,11/01/2011 03,11/01/2011 04,89,ug/m3
3000006,9,11/01/2011 04,11/01/2011 05,79.7,ug/m3
3000006,9,11/01/2011 05,11/01/2011 06,91.2,ug/m3
3000006,9,11/01/2011 06,11/01/2011 07,130.3,ug/m3
3000006,9,11/01/2011 07,11/01/2011 08,218.7,ug/m3
3000006,9,11/01/2011 08,11/01/2011 09,193.6,ug/m3
3000006,9,11/01/2011 09,11/01/2011 10,221.1,ug/m3
3000006,9,11/01/2011 12,11/01/2011 13,148,ug/m3
3000006,9,11/01/2011 13,11/01/2011 14,146,ug/m3
3000006,9,11/01/2011 14,11/01/2011 15,121,ug/m3
3000006,9,11/01/2011 16,11/01/2011 17,176,ug/m3
3000006,9,11/01/2011 17,11/01/2011 18,417,ug/m3
3000006,9,11/01/2011 18,11/01/2011 19,713,ug/m3
3000006,9,11/01/2011 19,11/01/2011 20,522,ug/m3
3000006,9,11/01/2011 20,11/01/2011 21,342,ug/m3
3000006,9,11/01/2011 21,11/01/2011 22,240,ug/m3
3000006,9,11/01/2011 22,11/01/2011 23,243,ug/m3
3000006,9,11/01/2011 23,12/01/2011 00,258,ug/m3
3000006,9,12/01/2011 00,12/01/2011 01,225,ug/m3
3000006,9,12/01/2011 01,12/01/2011 02,89,ug/m3
3000006,9,12/01/2011 02,12/01/2011 03,60,ug/m3
3000006,9,12/01/2011 03,12/01/2011 04,43,ug/m3
3000006,9,12/01/2011 04,12/01/2011 05,57,ug/m3
3000006,9,12/01/2011 05,12/01/2011 06,92,ug/m3
3000006,9,12/01/2011 06,12/01/2011 07,131,ug/m3
3000006,9,12/01/2011 07,12/01/2011 08,296,ug/m3
3000006,9,12/01/2011 08,12/01/2011 09,380,ug/m3
3000006,9,12/01/2011 09,12/01/2011 10,277,ug/m3
3000006,9,12/01/2011 10,12/01/2011 11,167,ug/m3
3000006,9,12/01/2011 11,12/01/2011 12,160,ug/m3
3000006,9,12/01/2011 12,12/01/2011 13,165,ug/m3
3000006,9,12/01/2011 13,12/01/2011 14,237,ug/m3
3000006,9,12/01/2011 14,12/01/2011 15,203,ug/m3
3000006,9,12/01/2011 15,12/01/2011 16,196,ug/m3
3000006,9,12/01/2011 16,12/01/2011 17,204,ug/m3
3000006,9,12/01/2011 17,12/01/2011 18,235,ug/m3
3000006,9,12/01/2011 18,12/01/2011 19,274,ug/m3
3000006,9,12/01/2011 19,12/01/2011 20,225,ug/m3
3000006,9,12/01/2011 20,12/01/2011 21,272,ug/m3
3000006,9,12/01/2011 21,12/01/2011 22,255,ug/m3
3000006,9,12/01/2011 22,12/01/2011 23,234,ug/m3
3000006,9,12/01/2011 23,13/01/2011 00,226,ug/m3
3000006,9,13/01/2011 00,13/01/2011 01,179,ug/m3
3000006,9,13/01/2011 01,13/01/2011 02,151,ug/m3
3000006,9,13/01/2011 02,13/01/2011 03,114,ug/m3
3000006,9,13/01/2011 03,13/01/2011 04,128,ug/m3
3000006,9,13/01/2011 04,13/01/2011 05,140,ug/m3
3000006,9,13/01/2011 05,13/01/2011 06,153,ug/m3
3000006,9,13/01/2011 06,13/01/2011 07,169,ug/m3
3000006,9,13/01/2011 07,13/01/2011 08,214,ug/m3
3000006,9,13/01/2011 08,13/01/2011 09,237,ug/m3
3000006,9,13/01/2011 09,13/01/2011 10,224,ug/m3
3000006,9,13/01/2011 10,13/01/2011 11,254,ug/m3
3000006,9,13/01/2011 11,13/01/2011 12,246,ug/m3
3000006,9,13/01/2011 12,13/01/2011 13,260,ug/m3
3000006,9,13/01/2011 13,13/01/2011 14,233,ug/m3
3000006,9,13/01/2011 14,13/01/2011 15,186,ug/m3
3000006,9,13/01/2011 15,13/01/2011 16,199,ug/m3
3000006,9,13/01/2011 16,13/01/2011 17,207,ug/m3
3000006,9,13/01/2011 17,13/01/2011 18,234,ug/m3
3000006,9,13/01/2011 18,13/01/2011 19,235,ug/m3
3000006,9,13/01/2011 19,13/01/2011 20,209,ug/m3
3000006,9,13/01/2011 20,13/01/2011 21,193,ug/m3
3000006,9,13/01/2011 21,13/01/2011 22,181,ug/m3
3000006,9,13/01/2011 22,13/01/2011 23,192,ug/m3
3000006,9,13/01/2011 23,14/01/2011 00,166,ug/m3
3000006,9,14/01/2011 00,14/01/2011 01,154,ug/m3
3000006,9,14/01/2011 01,14/01/2011 02,158,ug/m3
3000006,9,14/01/2011 02,14/01/2011 03,147,ug/m3
3000006,9,14/01/2011 03,14/01/2011 04,143,ug/m3
3000006,9,14/01/2011 04,14/01/2011 05,147,ug/m3
3000006,9,14/01/2011 05,14/01/2011 06,167,ug/m3
3000006,9,14/01/2011 06,14/01/2011 07,177,ug/m3
