COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
6000010,38,18/06/2016 00,18/06/2016 01,4,ug/m3
6000010,38,18/06/2016 01,18/06/2016 02,3,ug/m3
6000010,38,18/06/2016 02,18/06/2016 03,3,ug/m3
6000010,38,18/06/2016 04,18/06/2016 05,3,ug/m3
6000010,38,18/06/2016 05,18/06/2016 06,4,ug/m3
6000010,38,18/06/2016 06,18/06/2016 07,4,ug/m3
6000010,38,18/06/2016 07,18/06/2016 08,5,ug/m3
6000010,38,18/06/2016 08,18/06/2016 09,3,ug/m3
6000010,38,18/06/2016 09,18/06/2016 10,3,ug/m3
6000010,38,18/06/2016 10,18/06/2016 11,3,ug/m3
6000010,38,18/06/2016 11,18/06/2016 12,3,ug/m3
6000010,38,18/06/2016 12,18/06/2016 13,3,ug/m3
6000010,38,18/06/2016 13,18/06/2016 14,2,ug/m3
6000010,38,18/06/2016 14,18/06/2016 15,3,ug/m3
6000010,38,18/06/2016 15,18/06/2016 16,3,ug/m3
6000010,38,18/06/2016 16,18/06/2016 17,3,ug/m3
6000010,38,18/06/2016 17,18/06/2016 18,3,ug/m3
6000010,38,18/06/2016 18,18/06/2016 19,3,ug/m3
6000010,38,18/06/2016 19,18/06/2016 20,3,ug/m3
6000010,38,18/06/2016 20,18/06/2016 21,3,ug/m3
6000010,38,18/06/2016 21,18/06/2016 22,3,ug/m3
6000010,38,18/06/2016 22,18/06/2016 23,3,ug/m3
6000010,38,18/06/2016 23,19/06/2016 00,3,ug/m3
6000010,38,19/06/2016 00,19/06/2016 01,3,ug/m3
6000010,38,19/06/2016 01,19/06/2016 02,3,ug/m3
6000010,38,19/06/2016 02,19/06/2016 03,3,ug/m3
6000010,38,19/06/2016 04,19/06/2016 05,4,ug/m3
6000010,38,19/06/2016 05,19/06/2016 06,3,ug/m3
6000010,38,19/06/2016 06,19/06/2016 07,3,ug/m3
6000010,38,19/06/2016 07,19/06/2016 08,3,ug/m3
6000010,38,19/06/2016 08,19/06/2016 09,3,ug/m3
6000010,38,19/06/2016 09,19/06/2016 10,3,ug/m3
6000010,38,19/06/2016 10,19/06/2016 11,3,ug/m3
6000010,38,19/06/2016 11,19/06/2016 12,3,ug/m3
6000010,38,19/06/2016 12,19/06/2016 13,3,ug/m3
6000010,38,19/06/2016 13,19/06/2016 14,3,ug/m3
6000010,38,19/06/2016 14,19/06/2016 15,3,ug/m3
6000010,38,19/06/2016 15,19/06/2016 16,3,ug/m3
6000010,38,19/06/2016 16,19/06/2016 17,3,ug/m3
6000010,38,19/06/2016 17,19/06/2016 18,3,ug/m3
6000010,38,19/06/2016 18,19/06/2016 19,3,ug/m3
6000010,38,19/06/2016 19,19/06/2016 20,3,ug/m3
6000010,38,19/06/2016 20,19/06/2016 21,3,ug/m3
6000010,38,19/06/2016 21,19/06/2016 22,3,ug/m3
6000010,38,19/06/2016 22,19/06/2016 23,3,ug/m3
6000010,38,19/06/2016 23,20/06/2016 00,3,ug/m3
6000010,38,20/06/2016 00,20/06/2016 01,3,ug/m3
6000010,38,20/06/2016 01,20/06/2016 02,3,ug/m3
6000010,38,20/06/2016 02,20/06/2016 03,3,ug/m3
6000010,38,20/06/2016 04,20/06/2016 05,3,ug/m3
6000010,38,20/06/2016 05,20/06/2016 06,3,ug/m3
6000010,38,20/06/2016 06,20/06/2016 07,6,ug/m3
6000010,38,20/06/2016 07,20/06/2016 08,6,ug/m3
6000010,38,20/06/2016 08,20/06/2016 09,4,ug/m3
6000010,38,20/06/2016 09,20/06/2016 10,3,ug/m3
6000010,38,20/06/2016 10,20/06/2016 11,4,ug/m3
6000010,38,20/06/2016 11,20/06/2016 12,6,ug/m3
6000010,38,20/06/2016 12,20/06/2016 13,4,ug/m3
6000010,38,20/06/2016 13,20/06/2016 14,3,ug/m3
6000010,38,20/06/2016 14,20/06/2016 15,3,ug/m3
6000010,38,20/06/2016 15,20/06/2016 16,3,ug/m3
6000010,38,20/06/2016 16,20/06/2016 17,3,ug/m3
6000010,38,20/06/2016 17,20/06/2016 18,3,ug/m3
6000010,38,20/06/2016 18,20/06/2016 19,3,ug/m3
6000010,38,20/06/2016 19,20/06/2016 20,3,ug/m3
6000010,38,20/06/2016 20,20/06/2016 21,3,ug/m3
6000010,38,20/06/2016 21,20/06/2016 22,3,ug/m3
6000010,38,20/06/2016 22,20/06/2016 23,4,ug/m3
6000010,38,20/06/2016 23,21/06/2016 00,3,ug/m3
6000010,38,21/06/2016 00,21/06/2016 01,3,ug/m3
6000010,38,21/06/2016 01,21/06/2016 02,3,ug/m3
6000010,38,21/06/2016 02,21/06/2016 03,3,ug/m3
6000010,38,21/06/2016 04,21/06/2016 05,3,ug/m3
6000010,38,21/06/2016 05,21/06/2016 06,5,ug/m3
6000010,38,21/06/2016 06,21/06/2016 07,7,ug/m3
6000010,38,21/06/2016 07,21/06/2016 08,7,ug/m3
6000010,38,21/06/2016 08,21/06/2016 09,4,ug/m3
6000010,38,21/06/2016 09,21/06/2016 10,3,ug/m3
6000010,38,21/06/2016 10,21/06/2016 11,3,ug/m3
6000010,38,21/06/2016 11,21/06/2016 12,3,ug/m3
6000010,38,21/06/2016 12,21/06/2016 13,3,ug/m3
6000010,38,21/06/2016 13,21/06/2016 14,2,ug/m3
6000010,38,21/06/2016 14,21/06/2016 15,3,ug/m3
6000010,38,21/06/2016 15,21/06/2016 16,3,ug/m3
6000010,38,21/06/2016 16,21/06/2016 17,3,ug/m3
6000010,38,21/06/2016 17,21/06/2016 18,3,ug/m3
6000010,38,21/06/2016 18,21/06/2016 19,3,ug/m3
6000010,38,21/06/2016 19,21/06/2016 20,3,ug/m3
6000010,38,21/06/2016 20,21/06/2016 21,3,ug/m3
6000010,38,21/06/2016 21,21/06/2016 22,3,ug/m3
6000010,38,21/06/2016 22,21/06/2016 23,3,ug/m3
6000010,38,21/06/2016 23,22/06/2016 00,4,ug/m3
6000010,38,22/06/2016 00,22/06/2016 01,3,ug/m3
6000010,38,22/06/2016 01,22/06/2016 02,4,ug/m3
6000010,38,22/06/2016 02,22/06/2016 03,3,ug/m3
6000010,38,22/06/2016 04,22/06/2016 05,4,ug/m3
6000010,38,22/06/2016 05,22/06/2016 06,4,ug/m3
6000010,38,22/06/2016 06,22/06/2016 07,5,ug/m3
6000010,38,22/06/2016 07,22/06/2016 08,6,ug/m3
6000010,38,22/06/2016 08,22/06/2016 09,4,ug/m3
6000010,38,22/06/2016 09,22/06/2016 10,3,ug/m3
6000010,38,22/06/2016 10,22/06/2016 11,3,ug/m3
6000010,38,22/06/2016 11,22/06/2016 12,3,ug/m3
6000010,38,22/06/2016 12,22/06/2016 13,2,ug/m3
6000010,38,22/06/2016 13,22/06/2016 14,2,ug/m3
6000010,38,22/06/2016 14,22/06/2016 15,3,ug/m3
6000010,38,22/06/2016 15,22/06/2016 16,2,ug/m3
6000010,38,22/06/2016 16,22/06/2016 17,2,ug/m3
6000010,38,22/06/2016 17,22/06/2016 18,3,ug/m3
6000010,38,22/06/2016 18,22/06/2016 19,3,ug/m3
6000010,38,22/06/2016 19,22/06/2016 20,3,ug/m3
6000010,38,22/06/2016 20,22/06/2016 21,3,ug/m3
6000010,38,22/06/2016 21,22/06/2016 22,3,ug/m3
6000010,38,22/06/2016 22,22/06/2016 23,3,ug/m3
6000010,38,22/06/2016 23,23/06/2016 00,3,ug/m3
6000010,38,23/06/2016 00,23/06/2016 01,3,ug/m3
6000010,38,23/06/2016 01,23/06/2016 02,3,ug/m3
6000010,38,23/06/2016 02,23/06/2016 03,3,ug/m3
6000010,38,23/06/2016 04,23/06/2016 05,3,ug/m3
6000010,38,23/06/2016 05,23/06/2016 06,3,ug/m3
6000010,38,23/06/2016 06,23/06/2016 07,4,ug/m3
6000010,38,23/06/2016 07,23/06/2016 08,5,ug/m3
6000010,38,23/06/2016 08,23/06/2016 09,4,ug/m3
6000010,38,23/06/2016 09,23/06/2016 10,3,ug/m3
6000010,38,23/06/2016 10,23/06/2016 11,3,ug/m3
6000010,38,23/06/2016 11,23/06/2016 12,2,ug/m3
6000010,38,23/06/2016 12,23/06/2016 13,3,ug/m3
6000010,38,23/06/2016 13,23/06/2016 14,2,ug/m3
6000010,38,23/06/2016 14,23/06/2016 15,2,ug/m3
6000010,38,23/06/2016 15,23/06/2016 16,2,ug/m3
6000010,38,23/06/2016 16,23/06/2016 17,2,ug/m3
6000010,38,23/06/2016 17,23/06/2016 18,2,ug/m3
6000010,38,23/06/2016 18,23/06/2016 19,2,ug/m3
6000010,38,23/06/2016 19,23/06/2016 20,3,ug/m3
6000010,38,23/06/2016 20,23/06/2016 21,3,ug/m3
6000010,38,23/06/2016 21,23/06/2016 22,4,ug/m3
6000010,38,23/06/2016 22,23/06/2016 23,4,ug/m3
6000010,38,23/06/2016 23,24/06/2016 00,3,ug/m3
6000010,38,24/06/2016 00,24/06/2016 01,3,ug/m3
6000010,38,24/06/2016 01,24/06/2016 02,3,ug/m3
6000010,38,24/06/2016 02,24/06/2016 03,3,ug/m3
6000010,38,24/06/2016 04,24/06/2016 05,3,ug/m3
6000010,38,24/06/2016 05,24/06/2016 06,4,ug/m3
6000010,38,24/06/2016 06,24/06/2016 07,4,ug/m3
6000010,38,24/06/2016 07,24/06/2016 08,6,ug/m3
6000010,38,24/06/2016 08,24/06/2016 09,3,ug/m3
6000010,38,24/06/2016 09,24/06/2016 10,3,ug/m3
6000010,38,24/06/2016 10,24/06/2016 11,3,ug/m3
6000010,38,24/06/2016 11,24/06/2016 12,3,ug/m3
6000010,38,24/06/2016 12,24/06/2016 13,2,ug/m3
6000010,38,24/06/2016 13,24/06/2016 14,2,ug/m3
6000010,38,24/06/2016 14,24/06/2016 15,2,ug/m3
6000010,38,24/06/2016 15,24/06/2016 16,2,ug/m3
6000010,38,24/06/2016 16,24/06/2016 17,2,ug/m3
6000010,38,24/06/2016 17,24/06/2016 18,2,ug/m3
6000010,38,24/06/2016 18,24/06/2016 19,2,ug/m3
6000010,38,24/06/2016 19,24/06/2016 20,2,ug/m3
6000010,38,24/06/2016 20,24/06/2016 21,3,ug/m3
6000010,38,24/06/2016 21,24/06/2016 22,3,ug/m3
6000010,38,24/06/2016 22,24/06/2016 23,3,ug/m3
6000010,38,24/06/2016 23,25/06/2016 00,3,ug/m3
6000010,38,25/06/2016 00,25/06/2016 01,3,ug/m3
6000010,38,25/06/2016 01,25/06/2016 02,3,ug/m3
6000010,38,25/06/2016 02,25/06/2016 03,3,ug/m3
6000010,38,25/06/2016 04,25/06/2016 05,3,ug/m3
6000010,38,25/06/2016 05,25/06/2016 06,3,ug/m3
6000010,38,25/06/2016 06,25/06/2016 07,3,ug/m3
6000010,38,25/06/2016 07,25/06/2016 08,3,ug/m3
6000010,38,25/06/2016 08,25/06/2016 09,3,ug/m3
6000010,38,25/06/2016 09,25/06/2016 10,3,ug/m3
6000010,38,25/06/2016 10,25/06/2016 11,3,ug/m3
6000010,38,25/06/2016 11,25/06/2016 12,2,ug/m3
6000010,38,25/06/2016 12,25/06/2016 13,2,ug/m3
6000010,38,25/06/2016 13,25/06/2016 14,2,ug/m3
6000010,38,25/06/2016 14,25/06/2016 15,2,ug/m3
6000010,38,25/06/2016 15,25/06/2016 16,3,ug/m3
6000010,38,25/06/2016 16,25/06/2016 17,3,ug/m3
6000010,38,25/06/2016 17,25/06/2016 18,3,ug/m3
6000010,38,25/06/2016 18,25/06/2016 19,4,ug/m3
6000010,38,25/06/2016 19,25/06/2016 20,4,ug/m3
6000010,38,25/06/2016 20,25/06/2016 21,3,ug/m3
6000010,38,25/06/2016 21,25/06/2016 22,3,ug/m3
6000010,38,25/06/2016 22,25/06/2016 23,3,ug/m3
6000010,38,25/06/2016 23,26/06/2016 00,3,ug/m3
6000010,38,26/06/2016 00,26/06/2016 01,3,ug/m3
6000010,38,26/06/2016 01,26/06/2016 02,3,ug/m3
6000010,38,26/06/2016 02,26/06/2016 03,3,ug/m3
6000010,38,26/06/2016 04,26/06/2016 05,3,ug/m3
6000010,38,26/06/2016 05,26/06/2016 06,3,ug/m3
6000010,38,26/06/2016 06,26/06/2016 07,4,ug/m3
6000010,38,26/06/2016 07,26/06/2016 08,3,ug/m3
6000010,38,26/06/2016 08,26/06/2016 09,3,ug/m3
6000010,38,26/06/2016 09,26/06/2016 10,3,ug/m3
6000010,38,26/06/2016 10,26/06/2016 11,2,ug/m3
6000010,38,26/06/2016 11,26/06/2016 12,3,ug/m3
6000010,38,26/06/2016 12,26/06/2016 13,3,ug/m3
6000010,38,26/06/2016 13,26/06/2016 14,2,ug/m3
6000010,38,26/06/2016 14,26/06/2016 15,3,ug/m3
6000010,38,26/06/2016 15,26/06/2016 16,2,ug/m3
