COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
6000036,7,01/01/2021 00,01/01/2021 01,62,ug/m3
6000036,7,01/01/2021 01,01/01/2021 02,62,ug/m3
6000036,7,01/01/2021 02,01/01/2021 03,62,ug/m3
6000036,7,01/01/2021 03,01/01/2021 04,63,ug/m3
6000036,7,01/01/2021 04,01/01/2021 05,60,ug/m3
6000036,7,01/01/2021 05,01/01/2021 06,60,ug/m3
6000036,7,01/01/2021 06,01/01/2021 07,57,ug/m3
6000036,7,01/01/2021 07,01/01/2021 08,61,ug/m3
6000036,7,01/01/2021 08,01/01/2021 09,62,ug/m3
6000036,7,01/01/2021 09,01/01/2021 10,61,ug/m3
6000036,7,01/01/2021 10,01/01/2021 11,63,ug/m3
6000036,7,01/01/2021 11,01/01/2021 12,64,ug/m3
6000036,7,01/01/2021 12,01/01/2021 13,65,ug/m3
6000036,7,01/01/2021 13,01/01/2021 14,64,ug/m3
6000036,7,01/01/2021 14,01/01/2021 15,63,ug/m3
6000036,7,01/01/2021 15,01/01/2021 16,64,ug/m3
6000036,7,01/01/2021 16,01/01/2021 17,63,ug/m3
6000036,7,01/01/2021 17,01/01/2021 18,66,ug/m3
6000036,7,01/01/2021 18,01/01/2021 19,68,ug/m3
6000036,7,01/01/2021 19,01/01/2021 20,68,ug/m3
6000036,7,01/01/2021 20,01/01/2021 21,69,ug/m3
6000036,7,01/01/2021 21,01/01/2021 22,69,ug/m3
6000036,7,01/01/2021 22,01/01/2021 23,70,ug/m3
6000036,7,01/01/2021 23,02/01/2021 00,69,ug/m3
6000036,7,02/01/2021 00,02/01/2021 01,71,ug/m3
6000036,7,02/01/2021 01,02/01/2021 02,71,ug/m3
6000036,7,02/01/2021 02,02/01/2021 03,69,ug/m3
6000036,7,02/01/2021 03,02/01/2021 04,67,ug/m3
6000036,7,02/01/2021 04,02/01/2021 05,72,ug/m3
6000036,7,02/01/2021 05,02/01/2021 06,72,ug/m3
6000036,7,02/01/2021 06,02/01/2021 07,65,ug/m3
6000036,7,02/01/2021 07,02/01/2021 08,68,ug/m3
6000036,7,02/01/2021 08,02/01/2021 09,69,ug/m3
6000036,7,02/01/2021 09,02/01/2021 10,73,ug/m3
6000036,7,02/01/2021 10,02/01/2021 11,72,ug/m3
6000036,7,02/01/2021 11,02/01/2021 12,69,ug/m3
6000036,7,02/01/2021 12,02/01/2021 13,69,ug/m3
6000036,7,02/01/2021 13,02/01/2021 14,67,ug/m3
6000036,7,02/01/2021 14,02/01/2021 15,68,ug/m3
6000036,7,02/01/2021 15,02/01/2021 16,69,ug/m3
6000036,7,02/01/2021 16,02/01/2021 17,69,ug/m3
6000036,7,02/01/2021 17,02/01/2021 18,68,ug/m3
6000036,7,02/01/2021 18,02/01/2021 19,67,ug/m3
6000036,7,02/01/2021 19,02/01/2021 20,66,ug/m3
6000036,7,02/01/2021 20,02/01/2021 21,65,ug/m3
6000036,7,02/01/2021 21,02/01/2021 22,64,ug/m3
6000036,7,02/01/2021 22,02/01/2021 23,64,ug/m3
6000036,7,02/01/2021 23,03/01/2021 00,64,ug/m3
6000036,7,03/01/2021 00,03/01/2021 01,64,ug/m3
6000036,7,03/01/2021 01,03/01/2021 02,62,ug/m3
6000036,7,03/01/2021 02,03/01/2021 03,63,ug/m3
6000036,7,03/01/2021 03,03/01/2021 04,64,ug/m3
6000036,7,03/01/2021 04,03/01/2021 05,63,ug/m3
6000036,7,03/01/2021 05,03/01/2021 06,63,ug/m3
6000036,7,03/01/2021 06,03/01/2021 07,62,ug/m3
6000036,7,03/01/2021 07,03/01/2021 08,62,ug/m3
6000036,7,03/01/2021 08,03/01/2021 09,61,ug/m3
6000036,7,03/01/2021 09,03/01/2021 10,59,ug/m3
6000036,7,03/01/2021 10,03/01/2021 11,53,ug/m3
6000036,7,03/01/2021 11,03/01/2021 12,61,ug/m3
6000036,7,03/01/2021 12,03/01/2021 13,63,ug/m3
6000036,7,03/01/2021 13,03/01/2021 14,63,ug/m3
6000036,7,03/01/2021 14,03/01/2021 15,60,ug/m3
6000036,7,03/01/2021 15,03/01/2021 16,59,ug/m3
6000036,7,03/01/2021 16,03/01/2021 17,61,ug/m3
6000036,7,03/01/2021 17,03/01/2021 18,62,ug/m3
6000036,7,03/01/2021 18,03/01/2021 19,63,ug/m3
6000036,7,03/01/2021 19,03/01/2021 20,61,ug/m3
6000036,7,03/01/2021 20,03/01/2021 21,58,ug/m3
6000036,7,03/01/2021 21,03/01/2021 22,55,ug/m3
6000036,7,03/01/2021 22,03/01/2021 23,57,ug/m3
6000036,7,03/01/2021 23,04/01/2021 00,58,ug/m3
6000036,7,04/01/2021 00,04/01/2021 01,64,ug/m3
6000036,7,04/01/2021 01,04/01/2021 02,63,ug/m3
6000036,7,04/01/2021 02,04/01/2021 03,62,ug/m3
6000036,7,04/01/2021 03,04/01/2021 04,64,ug/m3
6000036,7,04/01/2021 04,04/01/2021 05,63,ug/m3
6000036,7,04/01/2021 05,04/01/2021 06,65,ug/m3
6000036,7,04/01/2021 06,04/01/2021 07,65,ug/m3
6000036,7,04/01/2021 07,04/01/2021 08,65,ug/m3
6000036,7,04/01/2021 08,04/01/2021 09,64,ug/m3
6000036,7,04/01/2021 09,04/01/2021 10,65,ug/m3
6000036,7,04/01/2021 10,04/01/2021 11,64,ug/m3
6000036,7,04/01/2021 11,04/01/2021 12,64,ug/m3
6000036,7,04/01/2021 12,04/01/2021 13,65,ug/m3
6000036,7,04/01/2021 13,04/01/2021 14,63,ug/m3
6000036,7,04/01/2021 14,04/01/2021 15,63,ug/m3
6000036,7,04/01/2021 15,04/01/2021 16,62,ug/m3
6000036,7,04/01/2021 16,04/01/2021 17,60,ug/m3
6000036,7,04/01/2021 17,04/01/2021 18,58,ug/m3
6000036,7,04/01/2021 18,04/01/2021 19,59,ug/m3
6000036,7,04/01/2021 19,04/01/2021 20,59,ug/m3
6000036,7,04/01/2021 20,04/01/2021 21,55,ug/m3
6000036,7,04/01/2021 21,04/01/2021 22,55,ug/m3
6000036,7,04/01/2021 22,04/01/2021 23,55,ug/m3
6000036,7,04/01/2021 23,05/01/2021 00,56,ug/m3
6000036,7,05/01/2021 00,05/01/2021 01,56,ug/m3
6000036,7,05/01/2021 01,05/01/2021 02,57,ug/m3
6000036,7,05/01/2021 02,05/01/2021 03,63,ug/m3
6000036,7,05/01/2021 03,05/01/2021 04,62,ug/m3
6000036,7,05/01/2021 04,05/01/2021 05,60,ug/m3
6000036,7,05/01/2021 05,05/01/2021 06,57,ug/m3
