COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
3000007,9,01/01/2010 00,01/01/2010 01,86,ug/m3
3000007,9,01/01/2010 01,01/01/2010 02,62,ug/m3
3000007,9,01/01/2010 02,01/01/2010 03,50,ug/m3
3000007,9,01/01/2010 03,01/01/2010 04,40,ug/m3
3000007,9,01/01/2010 04,01/01/2010 05,34,ug/m3
3000007,9,01/01/2010 05,01/01/2010 06,34,ug/m3
3000007,9,01/01/2010 06,01/01/2010 07,37,ug/m3
3000007,9,01/01/2010 07,01/01/2010 08,53,ug/m3
3000007,9,01/01/2010 08,01/01/2010 09,45,ug/m3
3000007,9,01/01/2010 09,01/01/2010 10,44,ug/m3
3000007,9,01/01/2010 10,01/01/2010 11,56,ug/m3
3000007,9,01/01/2010 11,01/01/2010 12,62,ug/m3
3000007,9,01/01/2010 12,01/01/2010 13,61,ug/m3
3000007,9,01/01/2010 13,01/01/2010 14,64,ug/m3
3000007,9,01/01/2010 14,01/01/2010 15,62,ug/m3
3000007,9,01/01/2010 15,01/01/2010 16,68,ug/m3
3000007,9,01/01/2010 16,01/01/2010 17,66,ug/m3
3000007,9,01/01/2010 17,01/01/2010 18,64,ug/m3
3000007,9,01/01/2010 18,01/01/2010 19,69,ug/m3
3000007,9,01/01/2010 19,01/01/2010 20,72,ug/m3
3000007,9,01/01/2010 20,01/01/2010 21,53,ug/m3
3000007,9,01/01/2010 21,01/01/2010 22,52,ug/m3
3000007,9,01/01/2010 22,01/01/2010 23,43,ug/m3
3000007,9,01/01/2010 23,02/01/2010 00,39,ug/m3
3000007,9,02/01/2010 00,02/01/2010 01,41,ug/m3
3000007,9,02/01/2010 01,02/01/2010 02,37,ug/m3
3000007,9,02/01/2010 02,02/01/2010 03,43,ug/m3
3000007,9,02/01/2010 03,02/01/2010 04,33,ug/m3
3000007,9,02/01/2010 04,02/01/2010 05,39,ug/m3
3000007,9,02/01/2010 05,02/01/2010 06,54,ug/m3
3000007,9,02/01/2010 06,02/01/2010 07,72,ug/m3
3000007,9,02/01/2010 07,02/01/2010 08,93,ug/m3
3000007,9,02/01/2010 08,02/01/2010 09,88,ug/m3
3000007,9,02/01/2010 09,02/01/2010 10,163,ug/m3
3000007,9,02/01/2010 10,02/01/2010 11,95,ug/m3
3000007,9,02/01/2010 11,02/01/2010 12,74,ug/m3
3000007,9,02/01/2010 12,02/01/2010 13,51,ug/m3
3000007,9,02/01/2010 13,02/01/2010 14,37,ug/m3
3000007,9,02/01/2010 14,02/01/2010 15,26,ug/m3
3000007,9,02/01/2010 15,02/01/2010 16,26,ug/m3
3000007,9,02/01/2010 16,02/01/2010 17,25,ug/m3
3000007,9,02/01/2010 17,02/01/2010 18,27,ug/m3
3000007,9,02/01/2010 18,02/01/2010 19,32,ug/m3
3000007,9,02/01/2010 19,02/01/2010 20,30,ug/m3
3000007,9,02/01/2010 20,02/01/2010 21,35,ug/m3
3000007,9,02/01/2010 21,02/01/2010 22,30,ug/m3
3000007,9,02/01/2010 22,02/01/2010 23,27,ug/m3
3000007,9,02/01/2010 23,03/01/2010 00,24,ug/m3
3000007,9,03/01/2010 00,03/01/2010 01,23,ug/m3
3000007,9,03/01/2010 01,03/01/2010 02,18,ug/m3
3000007,9,03/01/2010 02,03/01/2010 03,14,ug/m3
3000007,9,03/01/2010 03,03/01/2010 04,12,ug/m3
