COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
5000066,38,20/05/2010 00,20/05/2010 01,0,ug/m3
5000066,38,20/05/2010 01,20/05/2010 02,0,ug/m3
5000066,38,20/05/2010 03,20/05/2010 04,1,ug/m3
5000066,38,20/05/2010 04,20/05/2010 05,1,ug/m3
5000066,38,20/05/2010 05,20/05/2010 06,1,ug/m3
5000066,38,20/05/2010 06,20/05/2010 07,0,ug/m3
5000066,38,20/05/2010 07,20/05/2010 08,0,ug/m3
5000066,38,20/05/2010 08,20/05/2010 09,1,ug/m3
5000066,38,20/05/2010 09,20/05/2010 10,0,ug/m3
5000066,38,20/05/2010 10,20/05/2010 11,0,ug/m3
5000066,38,20/05/2010 11,20/05/2010 12,0,ug/m3
5000066,38,20/05/2010 12,20/05/2010 13,0,ug/m3
5000066,38,20/05/2010 13,20/05/2010 14,0,ug/m3
5000066,38,20/05/2010 14,20/05/2010 15,0,ug/m3
5000066,38,20/05/2010 15,20/05/2010 16,0,ug/m3
5000066,38,20/05/2010 16,20/05/2010 17,0,ug/m3
5000066,38,20/05/2010 17,20/05/2010 18,0,ug/m3
5000066,38,20/05/2010 18,20/05/2010 19,0,ug/m3
5000066,38,20/05/2010 19,20/05/2010 20,0,ug/m3
5000066,38,20/05/2010 20,20/05/2010 21,0,ug/m3
5000066,38,20/05/2010 21,20/05/2010 22,0,ug/m3
5000066,38,20/05/2010 22,20/05/2010 23,0,ug/m3
5000066,38,20/05/2010 23,21/05/2010 00,0,ug/m3
5000066,38,21/05/2010 00,21/05/2010 01,0,ug/m3
5000066,38,21/05/2010 01,21/05/2010 02,0,ug/m3
5000066,38,21/05/2010 03,21/05/2010 04,0,ug/m3
5000066,38,21/05/2010 04,21/05/2010 05,0,ug/m3
5000066,38,21/05/2010 05,21/05/2010 06,0,ug/m3
5000066,38,21/05/2010 06,21/05/2010 07,0,ug/m3
5000066,38,21/05/2010 07,21/05/2010 08,0,ug/m3
5000066,38,21/05/2010 08,21/05/2010 09,0,ug/m3
5000066,38,21/05/2010 09,21/05/2010 10,0,ug/m3
5000066,38,21/05/2010 10,21/05/2010 11,0,ug/m3
5000066,38,21/05/2010 11,21/05/2010 12,0,ug/m3
5000066,38,21/05/2010 12,21/05/2010 13,0,ug/m3
5000066,38,21/05/2010 13,21/05/2010 14,0,ug/m3
5000066,38,21/05/2010 14,21/05/2010 15,0,ug/m3
5000066,38,21/05/2010 15,21/05/2010 16,0,ug/m3
5000066,38,21/05/2010 16,21/05/2010 17,0,ug/m3
5000066,38,21/05/2010 17,21/05/2010 18,0,ug/m3
5000066,38,21/05/2010 18,21/05/2010 19,0,ug/m3
5000066,38,21/05/2010 19,21/05/2010 20,0,ug/m3
5000066,38,21/05/2010 20,21/05/2010 21,0,ug/m3
5000066,38,21/05/2010 21,21/05/2010 22,0,ug/m3
5000066,38,21/05/2010 22,21/05/2010 23,0,ug/m3
5000066,38,21/05/2010 23,22/05/2010 00,0,ug/m3
5000066,38,22/05/2010 00,22/05/2010 01,0,ug/m3
5000066,38,22/05/2010 01,22/05/2010 02,0,ug/m3
5000066,38,22/05/2010 03,22/05/2010 04,0,ug/m3
5000066,38,22/05/2010 04,22/05/2010 05,0,ug/m3
5000066,38,22/05/2010 05,22/05/2010 06,0,ug/m3
5000066,38,22/05/2010 06,22/05/2010 07,0,ug/m3
5000066,38,22/05/2010 07,22/05/2010 08,1,ug/m3
5000066,38,22/05/2010 08,22/05/2010 09,2,ug/m3
5000066,38,22/05/2010 09,22/05/2010 10,0,ug/m3
5000066,38,22/05/2010 10,22/05/2010 11,0,ug/m3
5000066,38,22/05/2010 11,22/05/2010 12,0,ug/m3
5000066,38,22/05/2010 12,22/05/2010 13,0,ug/m3
5000066,38,22/05/2010 13,22/05/2010 14,0,ug/m3
5000066,38,22/05/2010 14,22/05/2010 15,0,ug/m3
5000066,38,22/05/2010 15,22/05/2010 16,0,ug/m3
5000066,38,22/05/2010 16,22/05/2010 17,0,ug/m3
5000066,38,22/05/2010 17,22/05/2010 18,0,ug/m3
5000066,38,22/05/2010 18,22/05/2010 19,0,ug/m3
