COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
7000041,8,21/12/2010 00,21/12/2010 01,47,ug/m3
7000041,8,21/12/2010 01,21/12/2010 02,42,ug/m3
7000041,8,21/12/2010 03,21/12/2010 04,36,ug/m3
7000041,8,21/12/2010 04,21/12/2010 05,33,ug/m3
7000041,8,21/12/2010 05,21/12/2010 06,31,ug/m3
7000041,8,21/12/2010 06,21/12/2010 07,32,ug/m3
7000041,8,21/12/2010 07,21/12/2010 08,34,ug/m3
7000041,8,21/12/2010 08,21/12/2010 09,39,ug/m3
7000041,8,21/12/2010 09,21/12/2010 10,45,ug/m3
7000041,8,21/12/2010 10,21/12/2010 11,44,ug/m3
7000041,8,21/12/2010 11,21/12/2010 12,43,ug/m3
7000041,8,21/12/2010 12,21/12/2010 13,43,ug/m3
7000041,8,21/12/2010 13,21/12/2010 14,46,ug/m3
7000041,8,21/12/2010 14,21/12/2010 15,53,ug/m3
7000041,8,21/12/2010 15,21/12/2010 16,59,ug/m3
7000041,8,21/12/2010 16,21/12/2010 17,56,ug/m3
7000041,8,21/12/2010 17,21/12/2010 18,54,ug/m3
7000041,8,21/12/2010 18,21/12/2010 19,55,ug/m3
7000041,8,21/12/2010 19,21/12/2010 20,55,ug/m3
7000041,8,21/12/2010 20,21/12/2010 21,54,ug/m3
7000041,8,21/12/2010 21,21/12/2010 22,55,ug/m3
7000041,8,21/12/2010 22,21/12/2010 23,57,ug/m3
7000041,8,21/12/2010 23,22/12/2010 00,56,ug/m3
7000041,8,22/12/2010 00,22/12/2010 01,56,ug/m3
7000041,8,22/12/2010 01,22/12/2010 02,55,ug/m3
7000041,8,22/12/2010 03,22/12/2010 04,56,ug/m3
7000041,8,22/12/2010 04,22/12/2010 05,53,ug/m3
7000041,8,22/12/2010 05,22/12/2010 06,52,ug/m3
7000041,8,22/12/2010 06,22/12/2010 07,50,ug/m3
7000041,8,22/12/2010 07,22/12/2010 08,51,ug/m3
7000041,8,22/12/2010 08,22/12/2010 09,54,ug/m3
7000041,8,22/12/2010 09,22/12/2010 10,55,ug/m3
7000041,8,22/12/2010 10,22/12/2010 11,56,ug/m3
7000041,8,22/12/2010 11,22/12/2010 12,50,ug/m3
7000041,8,22/12/2010 12,22/12/2010 13,52,ug/m3
7000041,8,22/12/2010 13,22/12/2010 14,49,ug/m3
7000041,8,22/12/2010 14,22/12/2010 15,49,ug/m3
7000041,8,22/12/2010 15,22/12/2010 16,47,ug/m3
7000041,8,22/12/2010 16,22/12/2010 17,45,ug/m3
7000041,8,22/12/2010 17,22/12/2010 18,45,ug/m3
7000041,8,22/12/2010 18,22/12/2010 19,53,ug/m3
7000041,8,22/12/2010 19,22/12/2010 20,48,ug/m3
7000041,8,22/12/2010 20,22/12/2010 21,50,ug/m3
7000041,8,22/12/2010 21,22/12/2010 22,47,ug/m3
7000041,8,22/12/2010 22,22/12/2010 23,46,ug/m3
7000041,8,22/12/2010 23,23/12/2010 00,46,ug/m3
7000041,8,23/12/2010 00,23/12/2010 01,47,ug/m3
7000041,8,23/12/2010 01,23/12/2010 02,46,ug/m3
7000041,8,23/12/2010 03,23/12/2010 04,44,ug/m3
7000041,8,23/12/2010 04,23/12/2010 05,42,ug/m3
7000041,8,23/12/2010 05,23/12/2010 06,42,ug/m3
7000041,8,23/12/2010 06,23/12/2010 07,43,ug/m3
7000041,8,23/12/2010 07,23/12/2010 08,46,ug/m3
7000041,8,23/12/2010 08,23/12/2010 09,48,ug/m3
7000041,8,23/12/2010 09,23/12/2010 10,47,ug/m3
7000041,8,23/12/2010 10,23/12/2010 11,46,ug/m3
7000041,8,23/12/2010 11,23/12/2010 12,50,ug/m3
7000041,8,23/12/2010 12,23/12/2010 13,64,ug/m3
7000041,8,23/12/2010 13,23/12/2010 14,57,ug/m3
7000041,8,23/12/2010 14,23/12/2010 15,53,ug/m3
7000041,8,23/12/2010 15,23/12/2010 16,54,ug/m3
7000041,8,23/12/2010 16,23/12/2010 17,47,ug/m3
7000041,8,23/12/2010 17,23/12/2010 18,42,ug/m3
7000041,8,23/12/2010 18,23/12/2010 19,40,ug/m3
7000041,8,23/12/2010 19,23/12/2010 20,39,ug/m3
7000041,8,23/12/2010 20,23/12/2010 21,39,ug/m3
7000041,8,23/12/2010 21,23/12/2010 22,39,ug/m3
7000041,8,23/12/2010 22,23/12/2010 23,37,ug/m3
7000041,8,23/12/2010 23,24/12/2010 00,37,ug/m3
7000041,8,24/12/2010 00,24/12/2010 01,34,ug/m3
7000041,8,24/12/2010 01,24/12/2010 02,35,ug/m3
7000041,8,24/12/2010 03,24/12/2010 04,35,ug/m3
7000041,8,24/12/2010 04,24/12/2010 05,32,ug/m3
7000041,8,24/12/2010 05,24/12/2010 06,29,ug/m3
7000041,8,24/12/2010 06,24/12/2010 07,30,ug/m3
7000041,8,24/12/2010 07,24/12/2010 08,29,ug/m3
7000041,8,24/12/2010 08,24/12/2010 09,33,ug/m3
7000041,8,24/12/2010 09,24/12/2010 10,45,ug/m3
7000041,8,24/12/2010 10,24/12/2010 11,46,ug/m3
7000041,8,24/12/2010 11,24/12/2010 12,47,ug/m3
7000041,8,24/12/2010 12,24/12/2010 13,46,ug/m3
7000041,8,24/12/2010 13,24/12/2010 14,47,ug/m3
7000041,8,24/12/2010 14,24/12/2010 15,45,ug/m3
7000041,8,24/12/2010 15,24/12/2010 16,41,ug/m3
7000041,8,24/12/2010 16,24/12/2010 17,37,ug/m3
7000041,8,24/12/2010 17,24/12/2010 18,36,ug/m3
7000041,8,24/12/2010 18,24/12/2010 19,39,ug/m3
7000041,8,24/12/2010 19,24/12/2010 20,42,ug/m3
7000041,8,24/12/2010 20,24/12/2010 21,39,ug/m3
7000041,8,24/12/2010 21,24/12/2010 22,37,ug/m3
7000041,8,24/12/2010 22,24/12/2010 23,39,ug/m3
7000041,8,24/12/2010 23,25/12/2010 00,42,ug/m3
7000041,8,25/12/2010 00,25/12/2010 01,39,ug/m3
7000041,8,25/12/2010 01,25/12/2010 02,35,ug/m3
7000041,8,25/12/2010 03,25/12/2010 04,38,ug/m3
7000041,8,25/12/2010 04,25/12/2010 05,36,ug/m3
7000041,8,25/12/2010 05,25/12/2010 06,34,ug/m3
7000041,8,25/12/2010 06,25/12/2010 07,32,ug/m3
