COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
4000155,7,05/11/2013 00,05/11/2013 01,11,ug/m3
4000155,7,05/11/2013 01,05/11/2013 02,10,ug/m3
4000155,7,05/11/2013 02,05/11/2013 03,12,ug/m3
4000155,7,05/11/2013 03,05/11/2013 04,10,ug/m3
4000155,7,05/11/2013 04,05/11/2013 05,14,ug/m3
4000155,7,05/11/2013 05,05/11/2013 06,17,ug/m3
4000155,7,05/11/2013 06,05/11/2013 07,13,ug/m3
4000155,7,05/11/2013 07,05/11/2013 08,10,ug/m3
4000155,7,05/11/2013 08,05/11/2013 09,10,ug/m3
4000155,7,05/11/2013 09,05/11/2013 10,12,ug/m3
4000155,7,05/11/2013 10,05/11/2013 11,22,ug/m3
4000155,7,05/11/2013 11,05/11/2013 12,20,ug/m3
4000155,7,05/11/2013 12,05/11/2013 13,26,ug/m3
4000155,7,05/11/2013 13,05/11/2013 14,28,ug/m3
4000155,7,05/11/2013 14,05/11/2013 15,33,ug/m3
4000155,7,05/11/2013 15,05/11/2013 16,27,ug/m3
4000155,7,05/11/2013 16,05/11/2013 17,18,ug/m3
4000155,7,05/11/2013 17,05/11/2013 18,9,ug/m3
4000155,7,05/11/2013 18,05/11/2013 19,8,ug/m3
4000155,7,05/11/2013 19,05/11/2013 20,8,ug/m3
4000155,7,05/11/2013 20,05/11/2013 21,9,ug/m3
4000155,7,05/11/2013 21,05/11/2013 22,8,ug/m3
4000155,7,05/11/2013 22,05/11/2013 23,9,ug/m3
4000155,7,05/11/2013 23,06/11/2013 00,10,ug/m3
4000155,7,06/11/2013 00,06/11/2013 01,14,ug/m3
4000155,7,06/11/2013 01,06/11/2013 02,18,ug/m3
4000155,7,06/11/2013 02,06/11/2013 03,17,ug/m3
4000155,7,06/11/2013 03,06/11/2013 04,17,ug/m3
4000155,7,06/11/2013 04,06/11/2013 05,22,ug/m3
4000155,7,06/11/2013 05,06/11/2013 06,24,ug/m3
4000155,7,06/11/2013 06,06/11/2013 07,27,ug/m3
4000155,7,06/11/2013 07,06/11/2013 08,23,ug/m3
4000155,7,06/11/2013 08,06/11/2013 09,20,ug/m3
4000155,7,06/11/2013 09,06/11/2013 10,30,ug/m3
4000155,7,06/11/2013 10,06/11/2013 11,37,ug/m3
4000155,7,06/11/2013 11,06/11/2013 12,48,ug/m3
4000155,7,06/11/2013 12,06/11/2013 13,43,ug/m3
4000155,7,06/11/2013 13,06/11/2013 14,53,ug/m3
4000155,7,06/11/2013 14,06/11/2013 15,46,ug/m3
4000155,7,06/11/2013 15,06/11/2013 16,33,ug/m3
4000155,7,06/11/2013 16,06/11/2013 17,17,ug/m3
4000155,7,06/11/2013 17,06/11/2013 18,9,ug/m3
4000155,7,06/11/2013 18,06/11/2013 19,9,ug/m3
4000155,7,06/11/2013 19,06/11/2013 20,10,ug/m3
4000155,7,06/11/2013 20,06/11/2013 21,9,ug/m3
4000155,7,06/11/2013 21,06/11/2013 22,9,ug/m3
4000155,7,06/11/2013 22,06/11/2013 23,9,ug/m3
4000155,7,06/11/2013 23,07/11/2013 00,12,ug/m3
4000155,7,07/11/2013 00,07/11/2013 01,17,ug/m3
4000155,7,07/11/2013 01,07/11/2013 02,18,ug/m3
4000155,7,07/11/2013 02,07/11/2013 03,22,ug/m3
4000155,7,07/11/2013 03,07/11/2013 04,19,ug/m3
4000155,7,07/11/2013 04,07/11/2013 05,20,ug/m3
4000155,7,07/11/2013 05,07/11/2013 06,22,ug/m3
4000155,7,07/11/2013 06,07/11/2013 07,20,ug/m3
4000155,7,07/11/2013 07,07/11/2013 08,17,ug/m3
4000155,7,07/11/2013 08,07/11/2013 09,14,ug/m3
4000155,7,07/11/2013 09,07/11/2013 10,16,ug/m3
4000155,7,07/11/2013 10,07/11/2013 11,15,ug/m3
4000155,7,07/11/2013 11,07/11/2013 12,16,ug/m3
4000155,7,07/11/2013 12,07/11/2013 13,13,ug/m3
