COD_STAZ,ID_PARAM,DATA_INIZIO,DATA_FINE,VALORE,UM
5000020,9,01/01/2010 00,01/01/2010 01,88,ug/m3
5000020,9,01/01/2010 01,01/01/2010 02,89,ug/m3
5000020,9,01/01/2010 02,01/01/2010 03,86,ug/m3
5000020,9,01/01/2010 03,01/01/2010 04,71,ug/m3
5000020,9,01/01/2010 05,01/01/2010 06,80,ug/m3
5000020,9,01/01/2010 06,01/01/2010 07,87,ug/m3
5000020,9,01/01/2010 07,01/01/2010 08,89,ug/m3
5000020,9,01/01/2010 08,01/01/2010 09,106,ug/m3
5000020,9,01/01/2010 09,01/01/2010 10,132,ug/m3
5000020,9,01/01/2010 10,01/01/2010 11,132,ug/m3
5000020,9,01/01/2010 11,01/01/2010 12,92,ug/m3
5000020,9,01/01/2010 12,01/01/2010 13,100,ug/m3
5000020,9,01/01/2010 13,01/01/2010 14,96,ug/m3
5000020,9,01/01/2010 14,01/01/2010 15,97,ug/m3
5000020,9,01/01/2010 15,01/01/2010 16,76,ug/m3
5000020,9,01/01/2010 16,01/01/2010 17,100,ug/m3
5000020,9,01/01/2010 17,01/01/2010 18,95,ug/m3
5000020,9,01/01/2010 18,01/01/2010 19,83,ug/m3
5000020,9,01/01/2010 19,01/01/2010 20,62,ug/m3
5000020,9,01/01/2010 20,01/01/2010 21,76,ug/m3
5000020,9,01/01/2010 21,01/01/2010 22,78,ug/m3
5000020,9,01/01/2010 22,01/01/2010 23,83,ug/m3
5000020,9,01/01/2010 23,02/01/2010 00,122,ug/m3
5000020,9,02/01/2010 00,02/01/2010 01,132,ug/m3
5000020,9,02/01/2010 01,02/01/2010 02,140,ug/m3
5000020,9,02/01/2010 02,02/01/2010 03,163,ug/m3
5000020,9,02/01/2010 03,02/01/2010 04,128,ug/m3
5000020,9,02/01/2010 05,02/01/2010 06,101,ug/m3
5000020,9,02/01/2010 06,02/01/2010 07,112,ug/m3
5000020,9,02/01/2010 07,02/01/2010 08,222,ug/m3
5000020,9,02/01/2010 08,02/01/2010 09,416,ug/m3
5000020,9,02/01/2010 09,02/01/2010 10,268,ug/m3
5000020,9,02/01/2010 10,02/01/2010 11,56,ug/m3
5000020,9,02/01/2010 11,02/01/2010 12,44,ug/m3
5000020,9,02/01/2010 12,02/01/2010 13,38,ug/m3
5000020,9,02/01/2010 13,02/01/2010 14,17,ug/m3
5000020,9,02/01/2010 14,02/01/2010 15,17,ug/m3
5000020,9,02/01/2010 15,02/01/2010 16,19,ug/m3
5000020,9,02/01/2010 16,02/01/2010 17,24,ug/m3
5000020,9,02/01/2010 17,02/01/2010 18,78,ug/m3
5000020,9,02/01/2010 18,02/01/2010 19,50,ug/m3
5000020,9,02/01/2010 19,02/01/2010 20,54,ug/m3
5000020,9,02/01/2010 20,02/01/2010 21,71,ug/m3
5000020,9,02/01/2010 21,02/01/2010 22,78,ug/m3
5000020,9,02/01/2010 22,02/01/2010 23,69,ug/m3
5000020,9,02/01/2010 23,03/01/2010 00,45,ug/m3
5000020,9,03/01/2010 00,03/01/2010 01,38,ug/m3
5000020,9,03/01/2010 01,03/01/2010 02,36,ug/m3
5000020,9,03/01/2010 02,03/01/2010 03,59,ug/m3
5000020,9,03/01/2010 03,03/01/2010 04,46,ug/m3
5000020,9,03/01/2010 05,03/01/2010 06,57,ug/m3
5000020,9,03/01/2010 06,03/01/2010 07,150,ug/m3
5000020,9,03/01/2010 07,03/01/2010 08,158,ug/m3
5000020,9,03/01/2010 08,03/01/2010 09,134,ug/m3
5000020,9,03/01/2010 09,03/01/2010 10,181,ug/m3
5000020,9,03/01/2010 10,03/01/2010 11,120,ug/m3
5000020,9,03/01/2010 11,03/01/2010 12,117,ug/m3
5000020,9,03/01/2010 12,03/01/2010 13,95,ug/m3
5000020,9,03/01/2010 13,03/01/2010 14,56,ug/m3
5000020,9,03/01/2010 14,03/01/2010 15,62,ug/m3
5000020,9,03/01/2010 15,03/01/2010 16,93,ug/m3
5000020,9,03/01/2010 16,03/01/2010 17,155,ug/m3
5000020,9,03/01/2010 17,03/01/2010 18,191,ug/m3
5000020,9,03/01/2010 18,03/01/2010 19,201,ug/m3
5000020,9,03/01/2010 19,03/01/2010 20,327,ug/m3
5000020,9,03/01/2010 20,03/01/2010 21,290,ug/m3
5000020,9,03/01/2010 21,03/01/2010 22,272,ug/m3
5000020,9,03/01/2010 22,03/01/2010 23,222,ug/m3
5000020,9,03/01/2010 23,04/01/2010 00,186,ug/m3
5000020,9,04/01/2010 00,04/01/2010 01,208,ug/m3
5000020,9,04/01/2010 01,04/01/2010 02,115,ug/m3
5000020,9,04/01/2010 02,04/01/2010 03,171,ug/m3
5000020,9,04/01/2010 03,04/01/2010 04,215,ug/m3
5000020,9,04/01/2010 05,04/01/2010 06,222,ug/m3
5000020,9,04/01/2010 06,04/01/2010 07,201,ug/m3
5000020,9,04/01/2010 07,04/01/2010 08,182,ug/m3
5000020,9,04/01/2010 08,04/01/2010 09,160,ug/m3
5000020,9,04/01/2010 09,04/01/2010 10,94,ug/m3
5000020,9,04/01/2010 10,04/01/2010 11,96,ug/m3
